100 50
47 33 B
47 34 N
47 35 N
47 36 B
47 37 H
47 38 T
47 39 H
47 40 N
47 41 B
47 42 N
47 43 B
47 44 T
47 45 B
47 46 H
47 47 N
47 48 N
47 49 B
47 50 B
48 1 N
48 2 T
48 3 B
48 4 H
48 5 N
48 6 N
48 7 T
48 8 N
48 9 H
48 10 H
48 11 T
48 12 T
48 13 N
48 14 H
48 15 N
48 16 H
48 17 N
48 18 T
48 19 B
48 20 N
48 21 B
48 22 N
48 23 T
48 24 N
48 25 T
48 26 T
48 27 N
48 28 N
48 29 N
48 30 N
48 31 N
48 32 H
48 33 N
48 34 T
48 35 H
48 36 T
48 37 T
48 38 H
48 39 H
48 40 N
48 41 B
48 42 B
48 43 B
48 44 T
48 45 H
48 46 T
48 47 N
48 48 T
48 49 T
48 50 H
49 1 H
49 2 T
49 3 N
49 4 T
49 5 H
49 6 H
49 7 H
49 8 N
49 9 H
49 10 N
49 11 N
49 12 N
49 13 N
49 14 N
49 15 H
49 16 B
49 17 T
49 18 T
49 19 N
49 20 N
49 21 N
49 22 H
49 23 T
49 24 B
49 25 N
49 26 T
49 27 H
49 28 H
49 29 T
49 30 N
49 31 T
49 32 N
49 33 T
49 34 H
49 35 N
49 36 N
49 37 T
49 38 B
49 39 T
49 40 H
49 41 N
49 42 N
49 43 T
49 44 N
49 45 H
49 46 N
49 47 N
49 48 N
49 49 N
49 50 N
50 1 N
50 2 N
50 3 N
50 4 N
50 5 N
50 6 B
50 7 H
50 8 B
50 9 T
50 10 B
50 11 H
50 12 N
50 13 T
50 14 H
50 15 N
50 16 N
50 17 H
50 18 N
50 19 B
50 20 T
50 21 N
50 22 N
50 23 N
50 24 N
50 25 H
50 26 H
50 27 N
50 28 N
50 29 H
50 30 H
50 31 T
50 32 T
50 33 B
50 34 N
50 35 B
50 36 N
50 37 N
50 38 N
50 39 T
50 40 N
50 41 B
50 42 N
50 43 N
50 44 N
50 45 B
50 46 H
50 47 N
50 48 N
50 49 N
50 50 T
51 1 N
51 2 B
51 3 H
51 4 T
51 5 N
51 6 N
51 7 T
51 8 H
51 9 N
51 10 H
51 11 N
51 12 H
51 13 N
51 14 N
51 15 N
51 16 N
51 17 B
51 18 T
51 19 H
51 20 N
51 21 H
51 22 H
51 23 H
51 24 N
51 25 N
51 26 B
51 27 T
51 28 N
51 29 N
51 30 N
51 31 N
51 32 T
51 33 N
51 34 N
51 35 H
51 36 H
51 37 N
51 38 H
51 39 N
51 40 N
51 41 H
51 42 N
51 43 N
51 44 T
51 45 T
51 46 N
51 47 T
51 48 H
51 49 H
51 50 T
52 1 T
52 2 N
52 3 N
52 4 T
52 5 N
52 6 B
52 7 T
52 8 T
52 9 N
52 10 H
52 11 T
52 12 T
52 13 H
52 14 H
52 15 T
52 16 N
52 17 B
52 18 H
52 19 N
52 20 T
52 21 T
52 22 N
52 23 N
52 24 N
52 25 N
52 26 N
52 27 T
52 28 H
52 29 N
52 30 N
52 31 B
52 32 T
52 33 T
52 34 H
52 35 N
52 36 T
52 37 N
52 38 N
52 39 N
52 40 N
52 41 T
52 42 H
52 43 N
52 44 T
52 45 N
52 46 N
52 47 T
52 48 H
52 49 N
52 50 N
53 1 B
53 2 H
53 3 N
53 4 N
53 5 B
53 6 N
53 7 H
53 8 B
53 9 N
53 10 N
53 11 N
53 12 N
53 13 N
53 14 T
53 15 T
53 16 T
53 17 N
53 18 N
53 19 N
53 20 T
53 21 N
53 22 N
53 23 N
53 24 B
53 25 T
53 26 N
53 27 T
53 28 H
53 29 N
53 30 H
53 31 N
53 32 H
53 33 B
53 34 H
53 35 H
53 36 N
53 37 N
53 38 T
53 39 T
53 40 N
53 41 N
53 42 T
53 43 N
53 44 H
53 45 N
53 46 H
53 47 H
53 48 N
53 49 H
53 50 N
54 1 H
54 2 N
54 3 N
54 4 H
54 5 H
54 6 B
54 7 N
54 8 T
54 9 H
54 10 H
54 11 H
54 12 N
54 13 H
54 14 B
54 15 H
54 16 T
54 17 N
54 18 T
54 19 N
54 20 H
54 21 H
54 22 N
54 23 N
54 24 T
54 25 H
54 26 T
54 27 N
54 28 N
54 29 B
54 30 H
54 31 N
54 32 N
54 33 N
54 34 N
54 35 N
54 36 B
54 37 N
54 38 B
54 39 H
54 40 B
54 41 B
54 42 B
54 43 B
54 44 N
54 45 T
54 46 T
54 47 H
54 48 T
54 49 H
54 50 H
55 1 T
55 2 T
55 3 T
55 4 N
55 5 N
55 6 N
55 7 N
55 8 H
55 9 N
55 10 N
55 11 N
55 12 N
55 13 T
55 14 T
55 15 B
55 16 H
55 17 N
55 18 H
55 19 N
55 20 N
55 21 N
55 22 N
55 23 H
55 24 T
55 25 N
55 26 N
55 27 T
55 28 N
55 29 N
55 30 N
55 31 N
55 32 T
55 33 N
55 34 N
55 35 N
55 36 N
55 37 T
55 38 N
55 39 H
55 40 B
55 41 T
55 42 H
55 43 H
55 44 T
55 45 T
55 46 N
55 47 B
55 48 B
55 49 N
55 50 N
56 1 N
56 2 H
56 3 N
56 4 N
56 5 T
56 6 N
56 7 N
56 8 T
56 9 H
56 10 N
56 11 T
56 12 H
56 13 H
56 14 T
56 15 H
56 16 N
56 17 N
56 18 N
56 19 H
56 20 N
56 21 T
56 22 N
56 23 H
56 24 N
56 25 N
56 26 N
56 27 N
56 28 N
56 29 N
56 30 H
56 31 N
56 32 N
56 33 N
56 34 N
56 35 T
56 36 T
56 37 N
56 38 N
56 39 N
56 40 N
56 41 T
56 42 N
56 43 N
56 44 N
56 45 N
56 46 N
56 47 B
56 48 H
56 49 N
56 50 H
57 1 B
57 2 N
57 3 N
57 4 H
57 5 H
57 6 T
57 7 B
57 8 N
57 9 N
57 10 H
57 11 H
57 12 H
57 13 H
57 14 H
57 15 N
57 16 H
57 17 B
57 18 B
57 19 T
57 20 N
57 21 N
57 22 H
57 23 N
57 24 N
57 25 T
57 26 B
57 27 H
57 28 H
57 29 N
57 30 N
57 31 H
57 32 N
57 33 H
57 34 N
57 35 H
57 36 N
57 37 H
57 38 N
57 39 T
57 40 N
57 41 T
57 42 N
57 43 H
57 44 N
57 45 T
57 46 N
57 47 T
57 48 N
57 49 H
57 50 T
58 1 H
58 2 H
58 3 N
58 4 N
58 5 T
58 6 T
58 7 N
58 8 N
58 9 N
58 10 H
58 11 N
58 12 N
58 13 N
58 14 N
58 15 N
58 16 N
58 17 N
58 18 N
58 19 N
58 20 N
58 21 N
58 22 B
58 23 T
58 24 B
58 25 B
58 26 T
58 27 T
58 28 N
58 29 H
58 30 N
58 31 N
58 32 H
58 33 H
58 34 H
58 35 N
58 36 N
58 37 N
58 38 N
58 39 N
58 40 N
58 41 H
58 42 B
58 43 N
58 44 N
58 45 T
58 46 T
58 47 N
58 48 N
58 49 N
58 50 T
59 1 N
59 2 B
59 3 B
59 4 N
59 5 N
59 6 N
59 7 N
59 8 T
59 9 N
59 10 N
59 11 B
59 12 B
59 13 N
59 14 N
59 15 T
59 16 B
59 17 N
59 18 N
59 19 B
59 20 H
59 21 N
59 22 N
59 23 T
59 24 T
59 25 H
59 26 H
59 27 N
59 28 N
59 29 H
59 30 N
59 31 H
59 32 H
59 33 H
59 34 N
59 35 H
59 36 N
59 37 H
59 38 T
59 39 N
59 40 H
59 41 N
59 42 N
59 43 N
59 44 N
59 45 N
59 46 N
59 47 H
59 48 N
59 49 N
59 50 H
60 1 N
60 2 N
60 3 B
60 4 H
60 5 N
60 6 N
60 7 N
60 8 T
60 9 N
60 10 H
60 11 N
60 12 T
60 13 N
60 14 T
60 15 N
60 16 H
60 17 N
60 18 T
60 19 B
60 20 N
60 21 H
60 22 N
60 23 T
60 24 T
60 25 N
60 26 N
60 27 H
60 28 T
60 29 N
60 30 N
60 31 H
60 32 N
60 33 N
60 34 N
60 35 B
60 36 H
60 37 N
60 38 T
60 39 H
60 40 B
60 41 B
60 42 N
60 43 N
60 44 N
60 45 T
60 46 T
60 47 N
60 48 N
60 49 T
60 50 N
61 1 N
61 2 B
61 3 T
61 4 T
61 5 T
61 6 T
61 7 T
61 8 B
61 9 H
61 10 T
61 11 T
61 12 N
61 13 B
61 14 N
61 15 H
61 16 N
61 17 H
61 18 N
61 19 H
61 20 N
61 21 B
61 22 N
61 23 N
61 24 N
61 25 B
61 26 N
61 27 T
61 28 H
61 29 B
61 30 N
61 31 N
61 32 N
61 33 N
61 34 N
61 35 T
61 36 N
61 37 H
61 38 N
61 39 T
61 40 H
61 41 N
61 42 H
61 43 N
61 44 H
61 45 H
61 46 H
61 47 T
61 48 N
61 49 T
61 50 N
62 1 N
62 2 T
62 3 H
62 4 B
62 5 N
62 6 H
62 7 T
62 8 N
62 9 B
62 10 H
62 11 T
62 12 T
62 13 H
62 14 B
62 15 H
62 16 N
62 17 N
62 18 N
62 19 N
62 20 N
62 21 B
62 22 T
62 23 H
62 24 N
62 25 N
62 26 T
62 27 T
62 28 N
62 29 H
62 30 T
62 31 T
62 32 B
62 33 H
62 34 N
62 35 T
62 36 T
62 37 H
62 38 T
62 39 B
62 40 T
62 41 N
62 42 H
62 43 T
62 44 T
62 45 N
62 46 H
62 47 N
62 48 H
62 49 H
62 50 T
63 1 B
63 2 N
63 3 N
63 4 T
63 5 N
63 6 B
63 7 N
63 8 N
63 9 T
63 10 H
63 11 H
63 12 T
63 13 N
63 14 H
63 15 N
63 16 T
63 17 N
63 18 H
63 19 T
63 20 N
63 21 T
63 22 N
63 23 H
63 24 N
63 25 H
63 26 N
63 27 N
63 28 B
63 29 T
63 30 N
63 31 H
63 32 N
63 33 N
63 34 N
63 35 N
63 36 H
63 37 N
63 38 N
63 39 N
63 40 N
63 41 H
63 42 T
63 43 T
63 44 N
63 45 T
63 46 N
63 47 H
63 48 N
63 49 H
63 50 N
64 1 N
64 2 T
64 3 N
64 4 N
64 5 B
64 6 N
64 7 N
64 8 T
64 9 N
64 10 B
64 11 N
64 12 N
64 13 B
64 14 N
64 15 T
64 16 N
64 17 T
64 18 N
64 19 N
64 20 T
64 21 T
64 22 N
64 23 N
64 24 T
64 25 N
64 26 T
64 27 N
64 28 T
64 29 N
64 30 N
64 31 B
64 32 H
64 33 N
64 34 B
64 35 H
64 36 H
64 37 T
64 38 T
64 39 B
64 40 B
64 41 N
64 42 B
64 43 N
64 44 N
64 45 H
64 46 T
64 47 N
64 48 B
64 49 N
64 50 N
65 1 N
65 2 N
65 3 B
65 4 N
65 5 B
65 6 N
65 7 N
65 8 N
65 9 N
65 10 H
65 11 N
65 12 T
65 13 T
65 14 T
65 15 N
65 16 N
65 17 T
65 18 T
65 19 N
65 20 N
65 21 H
65 22 H
65 23 N
65 24 H
65 25 N
65 26 B
65 27 N
65 28 N
65 29 H
65 30 H
65 31 T
65 32 N
65 33 H
65 34 T
65 35 T
65 36 H
65 37 H
65 38 T
65 39 N
65 40 T
65 41 H
65 42 N
65 43 N
65 44 T
65 45 N
65 46 H
65 47 B
65 48 N
65 49 N
65 50 N
66 1 N
66 2 N
66 3 N
66 4 T
66 5 H
66 6 H
66 7 T
66 8 H
66 9 N
66 10 N
66 11 B
66 12 T
66 13 N
66 14 B
66 15 H
66 16 H
66 17 T
66 18 N
66 19 N
66 20 N
66 21 N
66 22 N
66 23 N
66 24 N
66 25 N
66 26 B
66 27 N
66 28 N
66 29 T
66 30 T
66 31 T
66 32 N
66 33 H
66 34 N
66 35 N
66 36 N
66 37 N
66 38 N
66 39 H
66 40 T
66 41 H
66 42 H
66 43 B
66 44 B
66 45 N
66 46 T
66 47 H
66 48 N
66 49 N
66 50 N
67 1 T
67 2 H
67 3 T
67 4 N
67 5 H
67 6 N
67 7 N
67 8 H
67 9 T
67 10 H
67 11 N
67 12 N
67 13 N
67 14 H
67 15 N
67 16 N
67 17 T
67 18 H
67 19 B
67 20 H
67 21 N
67 22 H
67 23 N
67 24 N
67 25 H
67 26 H
67 27 B
67 28 T
67 29 T
67 30 N
67 31 N
67 32 B
67 33 N
67 34 H
67 35 N
67 36 N
67 37 H
67 38 N
67 39 H
67 40 H
67 41 B
67 42 H
67 43 N
67 44 T
67 45 T
67 46 N
67 47 T
67 48 H
67 49 H
67 50 H
68 1 H
68 2 T
68 3 N
68 4 T
68 5 H
68 6 N
68 7 T
68 8 H
68 9 N
68 10 H
68 11 N
68 12 N
68 13 B
68 14 N
68 15 B
68 16 H
68 17 N
68 18 N
68 19 T
68 20 N
68 21 N
68 22 N
68 23 N
68 24 H
68 25 N
68 26 N
68 27 H
68 28 N
68 29 H
68 30 N
68 31 T
68 32 H
68 33 T
68 34 T
68 35 N
68 36 H
68 37 N
68 38 H
68 39 T
68 40 N
68 41 T
68 42 T
68 43 H
68 44 T
68 45 N
68 46 N
68 47 N
68 48 N
68 49 T
68 50 H
69 1 B
69 2 N
69 3 N
69 4 N
69 5 H
69 6 H
69 7 H
69 8 N
69 9 B
69 10 N
69 11 T
69 12 H
69 13 N
69 14 H
69 15 H
69 16 T
69 17 N
69 18 H
69 19 T
69 20 T
69 21 B
69 22 N
69 23 N
69 24 N
69 25 N
69 26 H
69 27 B
69 28 N
69 29 N
69 30 N
69 31 T
69 32 B
69 33 N
69 34 H
69 35 N
69 36 H
69 37 H
69 38 N
69 39 B
69 40 N
69 41 H
69 42 N
69 43 N
69 44 H
69 45 N
69 46 H
69 47 T
69 48 N
69 49 N
69 50 H
70 1 T
70 2 N
70 3 H
70 4 N
70 5 T
70 6 T
70 7 N
70 8 H
70 9 T
70 10 T
70 11 N
70 12 B
70 13 N
70 14 N
70 15 N
70 16 T
70 17 T
70 18 T
70 19 N
70 20 N
70 21 N
70 22 N
70 23 T
70 24 N
70 25 N
70 26 N
70 27 T
70 28 H
70 29 N
70 30 B
70 31 B
70 32 H
70 33 H
70 34 H
70 35 N
70 36 N
70 37 B
70 38 N
70 39 T
70 40 T
70 41 T
70 42 T
70 43 T
70 44 N
70 45 N
70 46 T
70 47 H
70 48 B
70 49 N
70 50 H
71 1 H
71 2 T
71 3 H
71 4 N
71 5 T
71 6 T
71 7 N
71 8 T
71 9 N
71 10 N
71 11 N
71 12 N
71 13 N
71 14 N
71 15 H
71 16 N
71 17 N
71 18 B
71 19 T
71 20 N
71 21 H
71 22 T
71 23 N
71 24 N
71 25 N
71 26 H
71 27 N
71 28 N
71 29 H
71 30 N
71 31 N
71 32 N
71 33 N
71 34 H
71 35 N
71 36 T
71 37 H
71 38 B
71 39 H
71 40 B
71 41 H
71 42 H
71 43 B
71 44 N
71 45 N
71 46 B
71 47 T
71 48 N
71 49 T
71 50 B
72 1 B
72 2 B
72 3 N
72 4 B
72 5 B
72 6 N
72 7 N
72 8 B
72 9 N
72 10 N
72 11 H
72 12 T
72 13 N
72 14 N
72 15 N
72 16 T
72 17 N
72 18 T
72 19 T
72 20 H
72 21 T
72 22 N
72 23 T
72 24 N
72 25 N
72 26 N
72 27 N
72 28 N
72 29 T
72 30 H
72 31 N
72 32 T
72 33 N
72 34 T
72 35 N
72 36 T
72 37 N
72 38 B
72 39 N
72 40 T
72 41 N
72 42 T
72 43 B
72 44 H
72 45 N
72 46 N
72 47 T
72 48 T
72 49 T
72 50 T
73 1 N
73 2 H
73 3 B
73 4 N
73 5 N
73 6 N
73 7 T
73 8 H
73 9 N
73 10 N
73 11 N
73 12 T
73 13 B
73 14 T
73 15 H
73 16 N
73 17 T
73 18 N
73 19 N
73 20 T
73 21 B
73 22 T
73 23 H
73 24 N
73 25 T
73 26 B
73 27 N
73 28 B
73 29 H
73 30 N
73 31 N
73 32 T
73 33 N
73 34 H
73 35 N
73 36 N
73 37 B
73 38 N
73 39 N
73 40 H
73 41 H
73 42 H
73 43 N
73 44 H
73 45 N
73 46 T
73 47 N
73 48 T
73 49 T
73 50 N
74 1 N
74 2 N
74 3 H
74 4 H
74 5 T
74 6 T
74 7 N
74 8 N
74 9 H
74 10 H
74 11 H
74 12 N
74 13 T
74 14 H
74 15 N
74 16 H
74 17 N
74 18 N
74 19 N
74 20 H
74 21 T
74 22 T
74 23 N
74 24 T
74 25 T
74 26 H
74 27 B
74 28 T
74 29 N
74 30 B
74 31 H
74 32 H
74 33 H
74 34 H
74 35 N
74 36 T
74 37 H
74 38 B
74 39 N
74 40 B
74 41 N
74 42 N
74 43 H
74 44 H
74 45 N
74 46 H
74 47 N
74 48 N
74 49 T
74 50 H
75 1 T
75 2 N
75 3 N
75 4 H
75 5 T
75 6 H
75 7 N
75 8 N
75 9 N
75 10 H
75 11 H
75 12 T
75 13 N
75 14 H
75 15 H
75 16 H
75 17 N
75 18 T
75 19 N
75 20 B
75 21 N
75 22 N
75 23 N
75 24 H
75 25 N
75 26 H
75 27 N
75 28 N
75 29 N
75 30 N
75 31 T
75 32 N
75 33 N
75 34 N
75 35 N
75 36 N
75 37 B
75 38 H
75 39 H
75 40 N
75 41 N
75 42 N
75 43 H
75 44 B
75 45 B
75 46 N
75 47 N
75 48 B
75 49 N
75 50 N
76 1 N
76 2 H
76 3 T
76 4 T
76 5 N
76 6 N
76 7 N
76 8 H
76 9 T
76 10 N
76 11 T
76 12 H
76 13 N
76 14 N
76 15 T
76 16 T
76 17 N
76 18 T
76 19 T
76 20 H
76 21 T
76 22 N
76 23 T
76 24 N
76 25 N
76 26 N
76 27 B
76 28 N
76 29 N
76 30 T
76 31 N
76 32 N
76 33 N
76 34 B
76 35 N
76 36 N
76 37 N
76 38 H
76 39 N
76 40 N
76 41 T
76 42 N
76 43 N
76 44 N
76 45 N
76 46 T
76 47 N
76 48 N
76 49 B
76 50 N
77 1 N
77 2 N
77 3 N
77 4 N
77 5 N
77 6 N
77 7 H
77 8 N
77 9 N
77 10 N
77 11 N
77 12 N
77 13 N
77 14 H
77 15 N
77 16 T
77 17 T
77 18 N
77 19 N
77 20 N
77 21 N
77 22 B
77 23 N
77 24 T
77 25 H
77 26 T
77 27 H
77 28 T
77 29 N
77 30 T
77 31 B
77 32 T
77 33 H
77 34 N
77 35 N
77 36 T
77 37 H
77 38 N
77 39 N
77 40 H
77 41 H
77 42 N
77 43 N
77 44 H
77 45 T
77 46 N
77 47 H
77 48 H
77 49 T
77 50 T
78 1 H
78 2 N
78 3 N
78 4 H
78 5 B
78 6 N
78 7 B
78 8 N
78 9 B
78 10 T
78 11 N
78 12 H
78 13 N
78 14 N
78 15 N
78 16 N
78 17 H
78 18 N
78 19 N
78 20 H
78 21 H
78 22 H
78 23 N
78 24 T
78 25 B
78 26 B
78 27 N
78 28 N
78 29 H
78 30 N
78 31 N
78 32 H
78 33 N
78 34 N
78 35 H
78 36 N
78 37 B
78 38 H
78 39 N
78 40 H
78 41 N
78 42 N
78 43 T
78 44 T
78 45 H
78 46 T
78 47 T
78 48 N
78 49 B
78 50 N
79 1 T
79 2 T
79 3 H
79 4 N
79 5 N
79 6 T
79 7 H
79 8 N
79 9 N
79 10 N
79 11 N
79 12 T
79 13 T
79 14 B
79 15 N
79 16 N
79 17 H
79 18 N
79 19 N
79 20 T
79 21 N
79 22 T
79 23 N
79 24 N
79 25 N
79 26 N
79 27 H
79 28 N
79 29 B
79 30 H
79 31 N
79 32 B
79 33 N
79 34 H
79 35 T
79 36 N
79 37 T
79 38 N
79 39 B
79 40 N
79 41 N
79 42 N
79 43 T
79 44 N
79 45 H
79 46 N
79 47 N
79 48 H
79 49 N
79 50 N
80 1 H
80 2 T
80 3 N
80 4 H
80 5 N
80 6 N
80 7 B
80 8 B
80 9 N
80 10 N
80 11 N
80 12 N
80 13 N
80 14 N
80 15 T
80 16 N
80 17 N
80 18 N
80 19 H
80 20 N
80 21 N
80 22 N
80 23 H
80 24 N
80 25 N
80 26 N
80 27 H
80 28 N
80 29 N
80 30 N
80 31 N
80 32 N
80 33 N
80 34 N
80 35 H
80 36 N
80 37 N
80 38 H
80 39 H
80 40 N
80 41 T
80 42 B
80 43 H
80 44 N
80 45 N
80 46 T
80 47 H
80 48 T
80 49 N
80 50 N
81 1 H
81 2 N
81 3 N
81 4 N
81 5 N
81 6 N
81 7 N
81 8 N
81 9 H
81 10 H
81 11 N
81 12 N
81 13 T
81 14 H
81 15 H
81 16 N
81 17 N
81 18 H
81 19 N
81 20 H
81 21 T
81 22 T
81 23 T
81 24 B
81 25 N
81 26 B
81 27 N
81 28 N
81 29 N
81 30 B
81 31 N
81 32 T
81 33 T
81 34 H
81 35 H
81 36 N
81 37 N
81 38 N
81 39 B
81 40 N
81 41 N
81 42 H
81 43 N
81 44 H
81 45 B
81 46 N
81 47 B
81 48 N
81 49 N
81 50 N
82 1 T
82 2 N
82 3 T
82 4 H
82 5 T
82 6 T
82 7 N
82 8 N
82 9 N
82 10 T
82 11 N
82 12 H
82 13 H
82 14 B
82 15 T
82 16 N
82 17 B
82 18 N
82 19 N
82 20 N
82 21 N
82 22 B
82 23 T
82 24 N
82 25 H
82 26 N
82 27 B
82 28 T
82 29 N
82 30 H
82 31 N
82 32 H
82 33 N
82 34 N
82 35 H
82 36 N
82 37 N
82 38 H
82 39 H
82 40 N
82 41 N
82 42 N
82 43 N
82 44 T
82 45 N
82 46 H
82 47 N
82 48 T
82 49 N
82 50 B
83 1 N
83 2 H
83 3 N
83 4 N
83 5 T
83 6 H
83 7 N
83 8 T
83 9 T
83 10 T
83 11 B
83 12 N
83 13 T
83 14 N
83 15 N
83 16 N
83 17 H
83 18 N
83 19 H
83 20 N
83 21 T
83 22 N
83 23 N
83 24 T
83 25 T
83 26 N
83 27 N
83 28 H
83 29 N
83 30 N
83 31 N
83 32 H
83 33 H
83 34 N
83 35 N
83 36 N
83 37 N
83 38 N
83 39 N
83 40 N
83 41 T
83 42 B
83 43 T
83 44 B
83 45 N
83 46 H
83 47 B
83 48 N
83 49 T
83 50 N
84 1 N
84 2 N
84 3 B
84 4 N
84 5 N
84 6 T
84 7 H
84 8 B
84 9 N
84 10 B
84 11 N
84 12 N
84 13 T
84 14 N
84 15 N
84 16 T
84 17 N
84 18 N
84 19 N
84 20 N
84 21 N
84 22 N
84 23 T
84 24 H
84 25 N
84 26 N
84 27 T
84 28 N
84 29 N
84 30 N
84 31 N
84 32 N
84 33 T
84 34 T
84 35 N
84 36 N
84 37 N
84 38 T
84 39 N
84 40 N
84 41 N
84 42 N
84 43 T
84 44 N
84 45 N
84 46 N
84 47 H
84 48 H
84 49 H
84 50 N
85 1 N
85 2 B
85 3 H
85 4 N
85 5 N
85 6 T
85 7 N
85 8 N
85 9 T
85 10 N
85 11 N
85 12 H
85 13 N
85 14 H
85 15 H
85 16 N
85 17 B
85 18 N
85 19 T
85 20 H
85 21 H
85 22 H
85 23 N
85 24 H
85 25 H
85 26 N
85 27 N
85 28 T
85 29 N
85 30 T
85 31 N
85 32 T
85 33 T
85 34 B
85 35 N
85 36 N
85 37 T
85 38 T
85 39 H
85 40 N
85 41 N
85 42 T
85 43 T
85 44 T
85 45 N
85 46 N
85 47 H
85 48 N
85 49 T
85 50 B
86 1 N
86 2 N
86 3 H
86 4 H
86 5 N
86 6 T
86 7 N
86 8 N
86 9 B
86 10 H
86 11 N
86 12 H
86 13 T
86 14 H
86 15 T
86 16 N
86 17 N
86 18 N
86 19 H
86 20 T
86 21 N
86 22 T
86 23 N
86 24 H
86 25 N
86 26 N
86 27 B
86 28 T
86 29 N
86 30 T
86 31 N
86 32 N
86 33 N
86 34 N
86 35 N
86 36 N
86 37 N
86 38 B
86 39 H
86 40 H
86 41 N
86 42 N
86 43 N
86 44 N
86 45 H
86 46 N
86 47 T
86 48 T
86 49 N
86 50 N
87 1 T
87 2 T
87 3 B
87 4 N
87 5 H
87 6 N
87 7 H
87 8 T
87 9 H
87 10 N
87 11 B
87 12 N
87 13 B
87 14 N
87 15 N
87 16 N
87 17 N
87 18 N
87 19 H
87 20 N
87 21 H
87 22 H
87 23 H
87 24 N
87 25 N
87 26 N
87 27 N
87 28 N
87 29 T
87 30 N
87 31 N
87 32 H
87 33 T
87 34 N
87 35 N
87 36 N
87 37 H
87 38 B
87 39 T
87 40 H
87 41 T
87 42 N
87 43 N
87 44 N
87 45 N
87 46 N
87 47 T
87 48 N
87 49 N
87 50 H
88 1 T
88 2 N
88 3 B
88 4 N
88 5 N
88 6 N
88 7 N
88 8 N
88 9 H
88 10 N
88 11 N
88 12 H
88 13 B
88 14 T
88 15 N
88 16 N
88 17 T
88 18 N
88 19 N
88 20 B
88 21 N
88 22 T
88 23 H
88 24 N
88 25 N
88 26 T
88 27 N
88 28 T
88 29 N
88 30 N
88 31 T
88 32 T
88 33 B
88 34 N
88 35 H
88 36 T
88 37 N
88 38 N
88 39 H
88 40 N
88 41 N
88 42 H
88 43 N
88 44 N
88 45 T
88 46 T
88 47 N
88 48 T
88 49 B
88 50 N
89 1 B
89 2 N
89 3 H
89 4 N
89 5 N
89 6 H
89 7 N
89 8 T
89 9 H
89 10 H
89 11 N
89 12 H
89 13 N
89 14 B
89 15 T
89 16 N
89 17 T
89 18 H
89 19 T
89 20 N
89 21 T
89 22 B
89 23 N
89 24 N
89 25 N
89 26 B
89 27 N
89 28 T
89 29 B
89 30 H
89 31 N
89 32 B
89 33 N
89 34 T
89 35 N
89 36 B
89 37 T
89 38 T
89 39 N
89 40 N
89 41 H
89 42 N
89 43 H
89 44 T
89 45 N
89 46 N
89 47 B
89 48 N
89 49 T
89 50 H
90 1 B
90 2 N
90 3 N
90 4 N
90 5 H
90 6 N
90 7 T
90 8 T
90 9 H
90 10 N
90 11 N
90 12 H
90 13 T
90 14 N
90 15 N
90 16 N
90 17 N
90 18 N
90 19 H
90 20 T
90 21 T
90 22 T
90 23 T
90 24 H
90 25 N
90 26 T
90 27 H
90 28 H
90 29 T
90 30 N
90 31 T
90 32 N
90 33 N
90 34 N
90 35 T
90 36 H
90 37 N
90 38 T
90 39 N
90 40 T
90 41 H
90 42 H
90 43 N
90 44 H
90 45 N
90 46 N
90 47 H
90 48 T
90 49 T
90 50 T
91 1 T
91 2 N
91 3 N
91 4 N
91 5 N
91 6 B
91 7 N
91 8 N
91 9 H
91 10 H
91 11 H
91 12 N
91 13 T
91 14 H
91 15 N
91 16 T
91 17 T
91 18 H
91 19 H
91 20 N
91 21 N
91 22 B
91 23 N
91 24 N
91 25 B
91 26 T
91 27 N
91 28 N
91 29 N
91 30 B
91 31 H
91 32 N
91 33 N
91 34 N
91 35 N
91 36 H
91 37 T
91 38 H
91 39 N
91 40 T
91 41 N
91 42 B
91 43 T
91 44 N
91 45 N
91 46 N
91 47 T
91 48 B
91 49 B
91 50 N
92 1 N
92 2 N
92 3 H
92 4 T
92 5 N
92 6 N
92 7 N
92 8 B
92 9 N
92 10 N
92 11 B
92 12 H
92 13 H
92 14 T
92 15 H
92 16 H
92 17 N
92 18 T
92 19 H
92 20 N
92 21 N
92 22 N
92 23 N
92 24 N
92 25 T
92 26 N
92 27 T
92 28 H
92 29 N
92 30 T
92 31 B
92 32 N
92 33 N
92 34 N
92 35 T
92 36 T
92 37 N
92 38 B
92 39 T
92 40 N
92 41 N
92 42 T
92 43 N
92 44 T
92 45 T
92 46 N
92 47 N
92 48 N
92 49 N
92 50 N
93 1 N
93 2 N
93 3 B
93 4 T
93 5 T
93 6 B
93 7 N
93 8 T
93 9 N
93 10 N
93 11 T
93 12 N
93 13 H
93 14 T
93 15 N
93 16 B
93 17 N
93 18 B
93 19 B
93 20 N
93 21 B
93 22 H
93 23 N
93 24 T
93 25 N
93 26 N
93 27 H
93 28 N
93 29 N
93 30 T
93 31 T
93 32 H
93 33 H
93 34 N
93 35 N
93 36 N
93 37 N
93 38 T
93 39 H
93 40 T
93 41 B
93 42 N
93 43 N
93 44 N
93 45 H
93 46 N
93 47 N
93 48 N
93 49 H
93 50 T
94 1 T
94 2 H
94 3 T
94 4 H
94 5 N
94 6 N
94 7 H
94 8 H
94 9 T
94 10 N
94 11 N
94 12 N
94 13 N
94 14 T
