100 50
73 33
47 31 N
47 32 B
47 33 N
47 34 T
47 35 B
47 36 N
47 37 N
47 38 T
47 39 N
47 40 N
47 41 H
47 42 N
47 43 N
47 44 N
47 45 H
47 46 N
47 47 N
47 48 N
47 49 N
47 50 N
48 1 N
48 2 H
48 3 N
48 4 H
48 5 T
48 6 T
48 7 N
48 8 N
48 9 N
48 10 N
48 11 B
48 12 H
48 13 H
48 14 H
48 15 T
48 16 N
48 17 N
48 18 T
48 19 T
48 20 H
48 21 N
48 22 N
48 23 T
48 24 B
48 25 N
48 26 N
48 27 T
48 28 T
48 29 N
48 30 H
48 31 N
48 32 B
48 33 N
48 34 N
48 35 B
48 36 N
48 37 H
48 38 N
48 39 N
48 40 T
48 41 H
48 42 N
48 43 N
48 44 N
48 45 N
48 46 H
48 47 N
48 48 N
48 49 B
48 50 H
49 1 T
49 2 B
49 3 N
49 4 N
49 5 H
49 6 N
49 7 N
49 8 B
49 9 H
49 10 H
49 11 H
49 12 N
49 13 N
49 14 N
49 15 B
49 16 N
49 17 H
49 18 H
49 19 H
49 20 N
49 21 H
49 22 N
49 23 T
49 24 N
49 25 T
49 26 B
49 27 B
49 28 B
49 29 N
49 30 B
49 31 N
49 32 T
49 33 N
49 34 N
49 35 T
49 36 N
49 37 N
49 38 N
49 39 N
49 40 T
49 41 N
49 42 N
49 43 N
49 44 N
49 45 N
49 46 H
49 47 B
49 48 H
49 49 H
49 50 N
50 1 T
50 2 N
50 3 N
50 4 H
50 5 N
50 6 T
50 7 B
50 8 N
50 9 H
50 10 N
50 11 N
50 12 T
50 13 B
50 14 N
50 15 N
50 16 N
50 17 N
50 18 H
50 19 T
50 20 N
50 21 T
50 22 N
50 23 H
50 24 B
50 25 N
50 26 N
50 27 N
50 28 N
50 29 N
50 30 N
50 31 T
50 32 T
50 33 N
50 34 N
50 35 N
50 36 T
50 37 N
50 38 N
50 39 H
50 40 T
50 41 H
50 42 T
50 43 T
50 44 H
50 45 H
50 46 N
50 47 N
50 48 H
50 49 N
50 50 B
51 1 N
51 2 T
51 3 N
51 4 H
51 5 N
51 6 N
51 7 H
51 8 H
51 9 N
51 10 N
51 11 N
51 12 H
51 13 T
51 14 N
51 15 B
51 16 N
51 17 N
51 18 T
51 19 H
51 20 N
51 21 N
51 22 N
51 23 B
51 24 H
51 25 N
51 26 N
51 27 N
51 28 H
51 29 T
51 30 N
51 31 N
51 32 N
51 33 N
51 34 H
51 35 T
51 36 T
51 37 B
51 38 T
51 39 N
51 40 H
51 41 H
51 42 T
51 43 T
51 44 T
51 45 N
51 46 N
51 47 N
51 48 T
51 49 N
51 50 T
52 1 B
52 2 B
52 3 T
52 4 T
52 5 N
52 6 H
52 7 T
52 8 B
52 9 H
52 10 N
52 11 H
52 12 N
52 13 N
52 14 T
52 15 N
52 16 N
52 17 N
52 18 N
52 19 N
52 20 N
52 21 N
52 22 H
52 23 N
52 24 N
52 25 N
52 26 T
52 27 N
52 28 H
52 29 T
52 30 B
52 31 N
52 32 B
52 33 H
52 34 N
52 35 N
52 36 N
52 37 H
52 38 N
52 39 N
52 40 N
52 41 N
52 42 T
52 43 N
52 44 N
52 45 T
52 46 N
52 47 N
52 48 B
52 49 N
52 50 B
53 1 H
53 2 T
53 3 N
53 4 N
53 5 N
53 6 N
53 7 N
53 8 N
53 9 H
53 10 N
53 11 N
53 12 N
53 13 B
53 14 N
53 15 T
53 16 N
53 17 N
53 18 N
53 19 N
53 20 N
53 21 B
53 22 N
53 23 N
53 24 B
53 25 T
53 26 N
53 27 H
53 28 T
53 29 N
53 30 N
53 31 H
53 32 B
53 33 N
53 34 N
53 35 N
53 36 T
53 37 N
53 38 N
53 39 N
53 40 N
53 41 T
53 42 N
53 43 H
53 44 N
53 45 B
53 46 T
53 47 B
53 48 B
53 49 B
53 50 N
54 1 N
54 2 N
54 3 H
54 4 T
54 5 T
54 6 T
54 7 N
54 8 T
54 9 H
54 10 N
54 11 N
54 12 N
54 13 N
54 14 N
54 15 N
54 16 T
54 17 N
54 18 T
54 19 H
54 20 N
54 21 N
54 22 H
54 23 H
54 24 N
54 25 H
54 26 T
54 27 N
54 28 H
54 29 H
54 30 N
54 31 T
54 32 N
54 33 T
54 34 N
54 35 N
54 36 T
54 37 N
54 38 N
54 39 H
54 40 N
54 41 N
54 42 B
54 43 T
54 44 N
54 45 N
54 46 N
54 47 B
54 48 H
54 49 N
54 50 N
55 1 N
55 2 T
55 3 B
55 4 N
55 5 T
55 6 T
55 7 B
55 8 N
55 9 H
55 10 N
55 11 H
55 12 T
55 13 N
55 14 H
55 15 T
55 16 N
55 17 B
55 18 H
55 19 N
55 20 T
55 21 H
55 22 H
55 23 T
55 24 H
55 25 B
55 26 B
55 27 H
55 28 N
55 29 H
55 30 T
55 31 H
55 32 T
55 33 H
55 34 T
55 35 H
55 36 N
55 37 N
55 38 N
55 39 N
55 40 T
55 41 B
55 42 N
55 43 N
55 44 T
55 45 B
55 46 N
55 47 T
55 48 T
55 49 N
55 50 N
56 1 T
56 2 T
56 3 N
56 4 N
56 5 N
56 6 N
56 7 H
56 8 H
56 9 H
56 10 T
56 11 N
56 12 N
56 13 N
56 14 H
56 15 B
56 16 N
56 17 B
56 18 N
56 19 T
56 20 B
56 21 T
56 22 N
56 23 N
56 24 H
56 25 B
56 26 N
56 27 N
56 28 H
56 29 N
56 30 B
56 31 T
56 32 T
56 33 N
56 34 N
56 35 T
56 36 N
56 37 T
56 38 H
56 39 N
56 40 N
56 41 N
56 42 N
56 43 N
56 44 N
56 45 T
56 46 H
56 47 H
56 48 T
56 49 N
56 50 H
57 1 N
57 2 N
57 3 B
57 4 T
57 5 B
57 6 H
57 7 N
57 8 B
57 9 N
57 10 B
57 11 B
57 12 B
57 13 B
57 14 H
57 15 T
57 16 T
57 17 B
57 18 N
57 19 N
57 20 H
57 21 H
57 22 N
57 23 N
57 24 N
57 25 N
57 26 N
57 27 N
57 28 N
57 29 H
57 30 N
57 31 H
57 32 N
57 33 B
57 34 H
57 35 N
57 36 N
57 37 N
57 38 T
57 39 T
57 40 H
57 41 B
57 42 T
57 43 H
57 44 H
57 45 N
57 46 B
57 47 T
57 48 T
57 49 B
57 50 B
58 1 N
58 2 N
58 3 N
58 4 N
58 5 N
58 6 N
58 7 N
58 8 N
58 9 N
58 10 T
58 11 N
58 12 N
58 13 N
58 14 N
58 15 B
58 16 N
58 17 B
58 18 N
58 19 N
58 20 N
58 21 N
58 22 N
58 23 T
58 24 N
58 25 N
58 26 T
58 27 H
58 28 H
58 29 N
58 30 T
58 31 N
58 32 N
58 33 T
58 34 H
58 35 N
58 36 N
58 37 N
58 38 T
58 39 N
58 40 B
58 41 H
58 42 T
58 43 N
58 44 N
58 45 H
58 46 N
58 47 T
58 48 N
58 49 B
58 50 H
59 1 N
59 2 H
59 3 N
59 4 N
59 5 H
59 6 H
59 7 H
59 8 N
59 9 B
59 10 N
59 11 H
59 12 T
59 13 H
59 14 N
59 15 N
59 16 B
59 17 T
59 18 N
59 19 B
59 20 N
59 21 H
59 22 N
59 23 H
59 24 H
59 25 N
59 26 H
59 27 H
59 28 H
59 29 N
59 30 B
59 31 H
59 32 T
59 33 B
59 34 H
59 35 N
59 36 N
59 37 H
59 38 N
59 39 N
59 40 N
59 41 N
59 42 N
59 43 N
59 44 N
59 45 T
59 46 N
59 47 N
59 48 T
59 49 H
59 50 H
60 1 N
60 2 T
60 3 N
60 4 N
60 5 N
60 6 N
60 7 T
60 8 N
60 9 H
60 10 N
60 11 B
60 12 T
60 13 N
60 14 N
60 15 N
60 16 N
60 17 N
60 18 N
60 19 N
60 20 N
60 21 N
60 22 N
60 23 N
60 24 N
60 25 N
60 26 N
60 27 N
60 28 N
60 29 T
60 30 H
60 31 T
60 32 T
60 33 N
60 34 N
60 35 H
60 36 N
60 37 N
60 38 N
60 39 N
60 40 T
60 41 T
60 42 N
60 43 N
60 44 N
60 45 T
60 46 N
60 47 H
60 48 N
60 49 T
60 50 N
61 1 T
61 2 N
61 3 H
61 4 H
61 5 H
61 6 H
61 7 N
61 8 N
61 9 H
61 10 N
61 11 B
61 12 H
61 13 B
61 14 N
61 15 N
61 16 T
61 17 N
61 18 T
61 19 H
61 20 H
61 21 T
61 22 N
61 23 T
61 24 T
61 25 H
61 26 N
61 27 B
61 28 N
61 29 H
61 30 H
61 31 T
61 32 H
61 33 N
61 34 B
61 35 B
61 36 H
61 37 N
61 38 N
61 39 N
61 40 H
61 41 N
61 42 T
61 43 N
61 44 N
61 45 H
61 46 B
61 47 N
61 48 H
61 49 N
61 50 H
62 1 T
62 2 H
62 3 H
62 4 N
62 5 B
62 6 H
62 7 N
62 8 T
62 9 N
62 10 T
62 11 N
62 12 N
62 13 T
62 14 T
62 15 T
62 16 H
62 17 T
62 18 N
62 19 T
62 20 B
62 21 H
62 22 N
62 23 H
62 24 N
62 25 B
62 26 N
62 27 N
62 28 B
62 29 N
62 30 N
62 31 B
62 32 N
62 33 N
62 34 B
62 35 T
62 36 T
62 37 T
62 38 N
62 39 H
62 40 N
62 41 H
62 42 N
62 43 N
62 44 T
62 45 N
62 46 T
62 47 N
62 48 N
62 49 H
62 50 N
63 1 T
63 2 T
63 3 T
63 4 N
63 5 N
63 6 N
63 7 H
63 8 H
63 9 T
63 10 N
63 11 N
63 12 N
63 13 N
63 14 N
63 15 N
63 16 N
63 17 N
63 18 N
63 19 H
63 20 N
63 21 N
63 22 H
63 23 H
63 24 N
63 25 H
63 26 N
63 27 N
63 28 N
63 29 N
63 30 N
63 31 H
63 32 N
63 33 N
63 34 N
63 35 N
63 36 H
63 37 N
63 38 N
63 39 N
63 40 T
63 41 N
63 42 N
63 43 N
63 44 B
63 45 N
63 46 N
63 47 N
63 48 N
63 49 H
63 50 N
64 1 T
64 2 T
64 3 H
64 4 N
64 5 N
64 6 N
64 7 N
64 8 N
64 9 T
64 10 N
64 11 N
64 12 T
64 13 N
64 14 T
64 15 N
64 16 N
64 17 H
64 18 N
64 19 N
64 20 N
64 21 B
64 22 H
64 23 H
64 24 N
64 25 N
64 26 N
64 27 H
64 28 H
64 29 H
64 30 H
64 31 N
64 32 N
64 33 H
64 34 N
64 35 H
64 36 N
64 37 T
64 38 B
64 39 T
64 40 N
64 41 N
64 42 N
64 43 T
64 44 N
64 45 H
64 46 B
64 47 N
64 48 N
64 49 N
64 50 H
65 1 N
65 2 H
65 3 N
65 4 N
65 5 B
65 6 N
65 7 T
65 8 N
65 9 H
65 10 H
65 11 N
65 12 N
65 13 H
65 14 N
65 15 T
65 16 B
65 17 B
65 18 H
65 19 N
65 20 H
65 21 N
65 22 T
65 23 T
65 24 N
65 25 N
65 26 N
65 27 H
65 28 T
65 29 H
65 30 N
65 31 N
65 32 H
65 33 N
65 34 N
65 35 N
65 36 T
65 37 N
65 38 H
65 39 H
65 40 H
65 41 N
65 42 N
65 43 N
65 44 N
65 45 H
65 46 N
65 47 B
65 48 N
65 49 H
65 50 B
66 1 T
66 2 N
66 3 H
66 4 B
66 5 B
66 6 N
66 7 H
66 8 T
66 9 T
66 10 N
66 11 N
66 12 N
66 13 T
66 14 H
66 15 N
66 16 N
66 17 N
66 18 N
66 19 H
66 20 N
66 21 B
66 22 T
66 23 N
66 24 H
66 25 H
66 26 N
66 27 H
66 28 N
66 29 T
66 30 B
66 31 T
66 32 N
66 33 B
66 34 N
66 35 B
66 36 H
66 37 T
66 38 N
66 39 T
66 40 N
66 41 T
66 42 N
66 43 N
66 44 B
66 45 N
66 46 N
66 47 H
66 48 N
66 49 T
66 50 N
67 1 H
67 2 B
67 3 N
67 4 N
67 5 N
67 6 T
67 7 T
67 8 N
67 9 T
67 10 B
67 11 H
67 12 N
67 13 T
67 14 N
67 15 N
67 16 N
67 17 H
67 18 N
67 19 N
67 20 N
67 21 N
67 22 N
67 23 N
67 24 T
67 25 N
67 26 N
67 27 T
67 28 N
67 29 N
67 30 N
67 31 B
67 32 H
67 33 H
67 34 T
67 35 H
67 36 N
67 37 N
67 38 T
67 39 T
67 40 N
67 41 T
67 42 N
67 43 N
67 44 H
67 45 N
67 46 T
67 47 H
67 48 T
67 49 B
67 50 N
68 1 N
68 2 N
68 3 T
68 4 N
68 5 N
68 6 N
68 7 H
68 8 H
68 9 H
68 10 N
68 11 N
68 12 T
68 13 H
68 14 H
68 15 N
68 16 N
68 17 N
68 18 N
68 19 H
68 20 T
68 21 N
68 22 H
68 23 N
68 24 N
68 25 N
68 26 N
68 27 T
68 28 B
68 29 H
68 30 T
68 31 T
68 32 T
68 33 T
68 34 N
68 35 B
68 36 N
68 37 N
68 38 N
68 39 H
68 40 B
68 41 H
68 42 H
68 43 T
68 44 H
68 45 N
68 46 T
68 47 T
68 48 H
68 49 N
68 50 N
69 1 B
69 2 N
69 3 H
69 4 N
69 5 N
69 6 N
69 7 B
69 8 N
69 9 N
69 10 H
69 11 H
69 12 N
69 13 H
69 14 H
69 15 N
69 16 N
69 17 T
69 18 N
69 19 B
69 20 T
69 21 H
69 22 H
69 23 N
69 24 N
69 25 H
69 26 H
69 27 N
69 28 N
69 29 T
69 30 B
69 31 T
69 32 N
69 33 H
69 34 H
69 35 N
69 36 T
69 37 N
69 38 T
69 39 N
69 40 T
69 41 B
69 42 N
69 43 N
69 44 N
69 45 H
69 46 N
69 47 B
69 48 N
69 49 H
69 50 N
70 1 N
70 2 H
70 3 N
70 4 T
70 5 N
70 6 N
70 7 N
70 8 H
70 9 N
70 10 N
70 11 N
70 12 N
70 13 H
70 14 N
70 15 N
70 16 T
70 17 B
70 18 H
70 19 H
70 20 N
70 21 N
70 22 N
70 23 T
70 24 N
70 25 N
70 26 N
70 27 H
70 28 H
70 29 N
70 30 T
70 31 B
70 32 N
70 33 T
70 34 N
70 35 N
70 36 T
70 37 H
70 38 N
70 39 T
70 40 T
70 41 N
70 42 H
70 43 N
70 44 N
70 45 N
70 46 N
70 47 N
70 48 N
70 49 N
70 50 N
71 1 N
71 2 T
71 3 N
71 4 T
71 5 N
71 6 B
71 7 B
71 8 N
71 9 N
71 10 N
71 11 T
71 12 H
71 13 N
71 14 T
71 15 N
71 16 T
71 17 B
71 18 H
71 19 N
71 20 N
71 21 T
71 22 N
71 23 B
71 24 H
71 25 H
71 26 H
71 27 N
71 28 B
71 29 N
71 30 N
71 31 H
71 32 N
71 33 T
71 34 N
71 35 N
71 36 N
71 37 H
71 38 N
71 39 B
71 40 T
71 41 N
71 42 N
71 43 H
71 44 N
71 45 T
71 46 N
71 47 N
71 48 T
71 49 N
71 50 T
72 1 T
72 2 H
72 3 N
72 4 T
72 5 N
72 6 N
72 7 H
72 8 N
72 9 H
72 10 N
72 11 H
72 12 N
72 13 N
72 14 N
72 15 H
72 16 N
72 17 N
72 18 N
72 19 N
72 20 N
72 21 T
72 22 N
72 23 N
72 24 T
72 25 N
72 26 N
72 27 B
72 28 H
72 29 H
72 30 N
72 31 T
72 32 N
72 33 T
72 34 T
72 35 N
72 36 T
72 37 H
72 38 N
72 39 H
72 40 N
72 41 H
72 42 N
72 43 N
72 44 N
72 45 H
72 46 H
72 47 T
72 48 N
72 49 N
72 50 N
73 1 H
73 2 B
73 3 T
73 4 N
73 5 N
73 6 H
73 7 N
73 8 N
73 9 N
73 10 N
73 11 T
73 12 N
73 13 N
73 14 N
73 15 T
73 16 H
73 17 T
73 18 B
73 19 N
73 20 N
73 21 B
73 22 N
73 23 N
73 24 T
73 25 H
73 26 N
73 27 N
73 28 H
73 29 N
73 30 N
73 31 N
73 32 N
73 33 N
73 34 N
73 35 T
73 36 T
73 37 H
73 38 T
73 39 T
73 40 N
73 41 N
73 42 T
73 43 B
73 44 T
73 45 H
73 46 H
73 47 N
73 48 N
73 49 H
73 50 H
74 1 N
74 2 T
74 3 T
74 4 N
74 5 T
74 6 H
74 7 N
74 8 N
74 9 N
74 10 B
74 11 N
74 12 T
74 13 N
74 14 N
74 15 N
74 16 N
74 17 T
74 18 N
74 19 H
74 20 N
74 21 N
74 22 T
74 23 N
74 24 N
74 25 H
74 26 N
74 27 N
74 28 N
74 29 N
74 30 T
74 31 N
74 32 H
74 33 T
74 34 H
74 35 N
74 36 N
74 37 T
74 38 N
74 39 N
74 40 N
74 41 N
74 42 N
74 43 H
74 44 N
74 45 T
74 46 N
74 47 H
74 48 N
74 49 N
74 50 N
75 1 N
75 2 B
75 3 N
75 4 H
75 5 N
75 6 N
75 7 N
75 8 N
75 9 B
75 10 H
75 11 N
75 12 H
75 13 H
75 14 N
75 15 T
75 16 H
75 17 N
75 18 N
75 19 N
75 20 N
75 21 T
75 22 N
75 23 H
75 24 T
75 25 T
75 26 H
75 27 N
75 28 B
75 29 N
75 30 N
75 31 N
75 32 T
75 33 B
75 34 N
75 35 N
75 36 N
75 37 B
75 38 N
75 39 T
75 40 N
75 41 B
75 42 N
75 43 H
75 44 T
75 45 N
75 46 N
75 47 T
75 48 N
75 49 H
75 50 N
76 1 B
76 2 H
76 3 H
76 4 N
76 5 T
76 6 N
76 7 T
76 8 T
76 9 H
76 10 N
76 11 N
76 12 H
76 13 H
76 14 B
76 15 N
76 16 T
76 17 N
76 18 B
76 19 N
76 20 H
76 21 T
76 22 T
76 23 N
76 24 T
76 25 H
76 26 N
76 27 N
76 28 H
76 29 N
76 30 T
76 31 H
76 32 H
76 33 N
76 34 T
76 35 T
76 36 N
76 37 N
76 38 T
76 39 N
76 40 N
76 41 B
76 42 N
76 43 N
76 44 T
76 45 H
76 46 N
76 47 B
76 48 T
76 49 H
76 50 N
77 1 T
77 2 N
77 3 T
77 4 T
77 5 H
77 6 B
77 7 T
77 8 H
77 9 H
77 10 H
77 11 T
77 12 N
77 13 B
77 14 T
77 15 H
77 16 B
77 17 B
77 18 T
77 19 N
77 20 N
77 21 N
77 22 H
77 23 N
77 24 N
77 25 T
77 26 N
77 27 T
77 28 N
77 29 B
77 30 N
77 31 N
77 32 T
77 33 N
77 34 T
77 35 H
77 36 N
77 37 N
77 38 B
77 39 B
77 40 N
77 41 H
77 42 H
77 43 T
77 44 T
77 45 N
77 46 T
77 47 H
77 48 N
77 49 H
77 50 N
78 1 N
78 2 N
78 3 H
78 4 N
78 5 N
78 6 N
78 7 H
78 8 T
78 9 T
78 10 B
78 11 N
78 12 T
78 13 T
78 14 T
78 15 N
78 16 B
78 17 N
78 18 N
78 19 H
78 20 B
78 21 N
78 22 B
78 23 N
78 24 N
78 25 T
78 26 N
78 27 H
78 28 T
78 29 N
78 30 T
78 31 N
78 32 N
78 33 N
78 34 N
78 35 N
78 36 N
78 37 H
78 38 H
78 39 H
78 40 T
78 41 N
78 42 N
78 43 N
78 44 H
78 45 H
78 46 N
78 47 N
78 48 H
78 49 N
78 50 N
79 1 N
79 2 N
79 3 N
79 4 H
79 5 N
79 6 H
79 7 N
79 8 N
79 9 T
79 10 N
79 11 N
79 12 B
79 13 N
79 14 B
79 15 N
79 16 B
79 17 B
79 18 H
79 19 H
79 20 N
79 21 T
79 22 N
79 23 B
79 24 T
79 25 T
79 26 N
79 27 N
79 28 T
79 29 H
79 30 N
79 31 T
79 32 N
79 33 B
79 34 T
79 35 H
79 36 T
79 37 H
79 38 N
79 39 N
79 40 T
79 41 H
79 42 N
79 43 H
79 44 H
79 45 N
79 46 N
79 47 T
79 48 N
79 49 N
79 50 B
80 1 H
80 2 H
80 3 N
80 4 N
80 5 N
80 6 N
80 7 N
80 8 T
80 9 T
80 10 T
80 11 T
80 12 N
80 13 N
80 14 N
80 15 N
80 16 T
80 17 N
80 18 B
80 19 T
80 20 N
80 21 B
80 22 H
80 23 N
80 24 H
80 25 T
80 26 N
80 27 T
80 28 N
80 29 B
80 30 T
80 31 N
80 32 N
80 33 H
80 34 N
80 35 H
80 36 T
80 37 N
80 38 T
80 39 N
80 40 N
80 41 T
80 42 H
80 43 N
80 44 B
80 45 N
80 46 N
80 47 N
80 48 N
80 49 B
80 50 N
81 1 N
81 2 N
81 3 N
81 4 N
81 5 T
81 6 N
81 7 N
81 8 N
81 9 T
81 10 N
81 11 N
81 12 H
81 13 N
81 14 T
81 15 B
81 16 N
81 17 T
81 18 N
81 19 T
81 20 N
81 21 H
81 22 B
81 23 N
81 24 N
81 25 B
81 26 H
81 27 T
81 28 N
81 29 H
81 30 N
81 31 H
81 32 H
81 33 B
81 34 H
81 35 N
81 36 N
81 37 N
81 38 H
81 39 N
81 40 B
81 41 H
81 42 T
81 43 B
81 44 N
81 45 N
81 46 H
81 47 N
81 48 H
81 49 H
81 50 B
82 1 N
82 2 T
82 3 N
82 4 N
82 5 N
82 6 N
82 7 H
82 8 T
82 9 N
82 10 H
82 11 H
82 12 H
82 13 N
82 14 N
82 15 H
82 16 N
82 17 H
82 18 H
82 19 T
82 20 N
82 21 N
82 22 T
82 23 B
82 24 H
82 25 N
82 26 N
82 27 H
82 28 N
82 29 N
82 30 N
82 31 N
82 32 N
82 33 N
82 34 N
82 35 N
82 36 H
82 37 N
82 38 B
82 39 T
82 40 N
82 41 N
82 42 N
82 43 N
82 44 N
82 45 N
82 46 B
82 47 N
82 48 N
82 49 N
82 50 T
83 1 N
83 2 B
83 3 N
83 4 N
83 5 N
83 6 N
83 7 T
83 8 B
83 9 N
83 10 T
83 11 B
83 12 N
83 13 N
83 14 N
83 15 N
83 16 N
83 17 N
83 18 N
83 19 T
83 20 B
83 21 N
83 22 N
83 23 N
83 24 N
83 25 T
83 26 H
83 27 T
83 28 T
83 29 N
83 30 N
83 31 N
83 32 N
83 33 T
83 34 H
83 35 N
83 36 N
83 37 H
83 38 N
83 39 N
83 40 N
83 41 N
83 42 H
83 43 T
83 44 T
83 45 T
83 46 T
83 47 N
83 48 H
83 49 N
83 50 T
84 1 T
84 2 T
84 3 N
84 4 H
84 5 H
84 6 H
84 7 H
84 8 T
84 9 N
84 10 H
84 11 B
84 12 N
84 13 T
84 14 N
84 15 N
84 16 H
84 17 N
84 18 N
84 19 N
84 20 H
84 21 N
84 22 N
84 23 T
84 24 N
84 25 T
84 26 N
84 27 N
84 28 N
84 29 N
84 30 N
84 31 N
84 32 N
84 33 T
84 34 N
84 35 N
84 36 H
84 37 H
84 38 N
84 39 N
84 40 N
84 41 N
84 42 N
84 43 B
84 44 N
84 45 N
84 46 T
84 47 N
84 48 T
84 49 N
84 50 T
85 1 T
85 2 N
85 3 T
85 4 H
85 5 N
85 6 N
85 7 N
85 8 B
85 9 T
85 10 T
85 11 B
85 12 T
85 13 T
85 14 T
85 15 N
85 16 N
85 17 N
85 18 N
85 19 N
85 20 H
85 21 T
85 22 N
85 23 N
85 24 T
85 25 N
85 26 B
85 27 N
85 28 B
85 29 N
85 30 T
85 31 N
85 32 T
85 33 H
85 34 B
85 35 B
85 36 T
85 37 N
85 38 N
85 39 N
85 40 N
85 41 B
85 42 T
85 43 H
85 44 H
85 45 N
85 46 N
85 47 N
85 48 T
85 49 T
85 50 B
86 1 T
86 2 H
86 3 B
86 4 H
86 5 N
86 6 H
86 7 N
86 8 B
86 9 H
86 10 N
86 11 N
86 12 H
86 13 N
86 14 B
86 15 T
86 16 T
86 17 H
86 18 N
86 19 N
86 20 N
86 21 N
86 22 N
86 23 N
86 24 N
86 25 N
86 26 N
86 27 N
86 28 H
86 29 N
86 30 H
86 31 H
86 32 T
86 33 N
86 34 N
86 35 N
86 36 N
86 37 T
86 38 T
86 39 N
86 40 N
86 41 N
86 42 H
86 43 N
86 44 H
86 45 N
86 46 B
86 47 N
86 48 H
86 49 H
86 50 N
87 1 N
87 2 N
87 3 B
87 4 H
87 5 T
87 6 H
87 7 B
87 8 B
87 9 H
87 10 H
87 11 N
87 12 N
87 13 B
87 14 H
87 15 T
87 16 T
87 17 N
87 18 N
87 19 N
87 20 N
87 21 H
87 22 N
87 23 T
87 24 H
87 25 N
87 26 B
87 27 T
87 28 H
87 29 H
87 30 N
87 31 B
87 32 N
87 33 N
87 34 N
87 35 H
87 36 N
87 37 N
87 38 H
87 39 T
87 40 B
87 41 H
87 42 N
87 43 N
87 44 T
87 45 T
87 46 N
87 47 B
87 48 T
87 49 T
87 50 N
88 1 T
88 2 T
88 3 B
88 4 B
88 5 H
88 6 N
88 7 N
88 8 N
88 9 N
88 10 H
88 11 N
88 12 N
88 13 H
88 14 N
88 15 H
88 16 N
88 17 N
88 18 H
88 19 T
88 20 N
88 21 B
88 22 N
88 23 N
88 24 N
88 25 B
88 26 N
88 27 N
88 28 B
88 29 H
88 30 N
88 31 N
88 32 N
88 33 N
88 34 H
88 35 H
88 36 H
88 37 H
88 38 H
88 39 N
88 40 N
88 41 T
88 42 H
88 43 B
88 44 N
88 45 N
88 46 N
88 47 H
88 48 N
88 49 T
88 50 N
89 1 H
89 2 H
89 3 N
89 4 N
89 5 N
89 6 T
89 7 N
89 8 N
89 9 N
89 10 T
89 11 N
89 12 H
89 13 N
89 14 N
89 15 N
89 16 N
89 17 B
89 18 N
89 19 N
89 20 T
89 21 N
89 22 N
89 23 N
89 24 H
89 25 N
89 26 H
89 27 N
89 28 N
89 29 N
89 30 N
89 31 T
89 32 H
89 33 H
89 34 N
89 35 N
89 36 H
89 37 T
89 38 B
89 39 N
89 40 T
89 41 T
89 42 B
89 43 N
89 44 B
89 45 B
89 46 N
89 47 T
89 48 T
89 49 B
89 50 N
90 1 N
90 2 N
90 3 T
90 4 N
90 5 H
90 6 N
90 7 H
90 8 H
90 9 N
90 10 N
90 11 N
90 12 B
90 13 N
90 14 N
90 15 B
90 16 B
90 17 N
90 18 T
90 19 N
90 20 H
90 21 T
90 22 H
90 23 N
90 24 B
90 25 N
90 26 N
90 27 H
90 28 H
90 29 N
90 30 B
90 31 H
90 32 H
90 33 N
90 34 N
90 35 H
90 36 N
90 37 T
90 38 N
90 39 N
90 40 N
90 41 N
90 42 B
90 43 T
90 44 N
90 45 N
90 46 H
90 47 N
90 48 N
90 49 B
90 50 N
91 1 H
91 2 T
91 3 H
91 4 H
91 5 N
91 6 N
91 7 N
91 8 T
91 9 N
91 10 H
91 11 N
91 12 N
91 13 N
91 14 T
91 15 T
91 16 N
91 17 N
91 18 B
91 19 N
91 20 N
91 21 B
91 22 T
91 23 N
91 24 N
91 25 T
91 26 N
91 27 N
91 28 N
91 29 B
91 30 N
91 31 N
91 32 T
91 33 N
91 34 H
91 35 T
91 36 N
91 37 H
91 38 H
91 39 N
91 40 B
91 41 T
91 42 T
91 43 B
91 44 N
91 45 T
91 46 T
91 47 N
91 48 N
91 49 H
91 50 N
92 1 N
92 2 N
92 3 N
92 4 N
92 5 N
92 6 N
92 7 N
92 8 H
92 9 N
92 10 N
92 11 N
92 12 N
92 13 N
92 14 H
92 15 T
92 16 B
92 17 N
92 18 N
92 19 N
92 20 N
92 21 N
92 22 N
92 23 N
92 24 H
92 25 B
92 26 H
92 27 N
92 28 N
92 29 N
92 30 H
92 31 T
92 32 H
92 33 N
92 34 N
92 35 H
92 36 N
92 37 N
92 38 B
92 39 H
92 40 N
92 41 N
92 42 N
92 43 N
92 44 N
92 45 H
92 46 B
92 47 N
92 48 N
92 49 N
92 50 T
93 1 N
93 2 T
93 3 H
93 4 N
93 5 N
93 6 N
93 7 N
93 8 H
93 9 N
93 10 T
93 11 N
93 12 H
93 13 T
93 14 H
93 15 N
93 16 H
93 17 H
93 18 H
93 19 H
93 20 N
93 21 N
93 22 N
93 23 T
93 24 H
93 25 T
93 26 H
93 27 H
93 28 H
93 29 H
93 30 N
93 31 N
93 32 T
93 33 N
93 34 N
93 35 H
93 36 H
93 37 T
93 38 N
93 39 N
93 40 T
93 41 N
93 42 N
93 43 H
93 44 N
93 45 N
93 46 B
93 47 N
93 48 H
93 49 N
93 50 T
94 1 N
94 2 N
94 3 H
94 4 T
94 5 N
94 6 H
94 7 H
94 8 B
94 9 N
94 10 B
94 11 N
94 12 H
