100 50
47 33 N
47 34 N
47 35 N
47 36 N
47 37 N
47 38 T
47 39 B
47 40 N
47 41 T
47 42 B
47 43 N
47 44 N
47 45 N
47 46 T
47 47 N
47 48 T
47 49 T
47 50 N
48 1 N
48 2 T
48 3 H
48 4 T
48 5 N
48 6 H
48 7 N
48 8 N
48 9 H
48 10 N
48 11 T
48 12 N
48 13 B
48 14 T
48 15 H
48 16 N
48 17 N
48 18 N
48 19 B
48 20 N
48 21 N
48 22 N
48 23 T
48 24 N
48 25 B
48 26 N
48 27 B
48 28 N
48 29 N
48 30 H
48 31 N
48 32 B
48 33 N
48 34 B
48 35 T
48 36 T
48 37 T
48 38 T
48 39 T
48 40 N
48 41 N
48 42 N
48 43 H
48 44 N
48 45 N
48 46 N
48 47 T
48 48 N
48 49 N
48 50 N
49 1 N
49 2 B
49 3 B
49 4 T
49 5 N
49 6 N
49 7 H
49 8 N
49 9 H
49 10 N
49 11 N
49 12 N
49 13 N
49 14 N
49 15 N
49 16 N
49 17 N
49 18 H
49 19 N
49 20 N
49 21 B
49 22 B
49 23 N
49 24 N
49 25 N
49 26 N
49 27 H
49 28 N
49 29 H
49 30 H
49 31 N
49 32 N
49 33 N
49 34 H
49 35 N
49 36 T
49 37 T
49 38 H
49 39 T
49 40 N
49 41 H
49 42 T
49 43 N
49 44 N
49 45 T
49 46 N
49 47 T
49 48 B
49 49 N
49 50 T
50 1 N
50 2 N
50 3 H
50 4 H
50 5 T
50 6 N
50 7 N
50 8 T
50 9 N
50 10 N
50 11 N
50 12 N
50 13 N
50 14 N
50 15 N
50 16 N
50 17 B
50 18 N
50 19 N
50 20 B
50 21 N
50 22 H
50 23 T
50 24 T
50 25 N
50 26 N
50 27 N
50 28 H
50 29 H
50 30 N
50 31 N
50 32 N
50 33 N
50 34 N
50 35 H
50 36 H
50 37 T
50 38 B
50 39 H
50 40 N
50 41 H
50 42 N
50 43 B
50 44 H
50 45 N
50 46 N
50 47 N
50 48 N
50 49 T
50 50 T
51 1 H
51 2 N
51 3 B
51 4 H
51 5 T
51 6 N
51 7 N
51 8 N
51 9 H
51 10 N
51 11 N
51 12 N
51 13 T
51 14 H
51 15 N
51 16 H
51 17 H
51 18 N
51 19 B
51 20 N
51 21 B
51 22 N
51 23 H
51 24 H
51 25 B
51 26 T
51 27 H
51 28 T
51 29 T
51 30 N
51 31 N
51 32 B
51 33 N
51 34 N
51 35 N
51 36 T
51 37 N
51 38 B
51 39 N
51 40 H
51 41 T
51 42 B
51 43 H
51 44 N
51 45 T
51 46 N
51 47 T
51 48 N
51 49 N
51 50 H
52 1 N
52 2 H
52 3 N
52 4 H
52 5 B
52 6 N
52 7 T
52 8 H
52 9 N
52 10 N
52 11 B
52 12 N
52 13 H
52 14 N
52 15 N
52 16 B
52 17 N
52 18 T
52 19 N
52 20 H
52 21 N
52 22 N
52 23 B
52 24 N
52 25 N
52 26 N
52 27 T
52 28 N
52 29 H
52 30 B
52 31 T
52 32 N
52 33 H
52 34 B
52 35 N
52 36 N
52 37 B
52 38 N
52 39 N
52 40 N
52 41 N
52 42 N
52 43 N
52 44 T
52 45 H
52 46 B
52 47 T
52 48 N
52 49 N
52 50 N
53 1 H
53 2 N
53 3 B
53 4 N
53 5 N
53 6 H
53 7 H
53 8 H
53 9 B
53 10 H
53 11 H
53 12 N
53 13 H
53 14 N
53 15 T
53 16 T
53 17 H
53 18 T
53 19 H
53 20 N
53 21 N
53 22 T
53 23 N
53 24 H
53 25 N
53 26 N
53 27 H
53 28 N
53 29 N
53 30 N
53 31 N
53 32 H
53 33 N
53 34 B
53 35 N
53 36 N
53 37 N
53 38 N
53 39 N
53 40 H
53 41 H
53 42 N
53 43 N
53 44 H
53 45 T
53 46 H
53 47 B
53 48 N
53 49 N
53 50 N
54 1 N
54 2 H
54 3 N
54 4 H
54 5 N
54 6 N
54 7 N
54 8 N
54 9 H
54 10 T
54 11 N
54 12 H
54 13 N
54 14 H
54 15 N
54 16 N
54 17 N
54 18 B
54 19 N
54 20 T
54 21 H
54 22 N
54 23 N
54 24 N
54 25 B
54 26 N
54 27 N
54 28 N
54 29 H
54 30 T
54 31 N
54 32 T
54 33 N
54 34 T
54 35 N
54 36 N
54 37 N
54 38 N
54 39 N
54 40 H
54 41 H
54 42 N
54 43 N
54 44 H
54 45 H
54 46 N
54 47 T
54 48 N
54 49 B
54 50 N
55 1 N
55 2 H
55 3 N
55 4 N
55 5 B
55 6 N
55 7 N
55 8 N
55 9 H
55 10 N
55 11 N
55 12 N
55 13 N
55 14 N
55 15 N
55 16 H
55 17 N
55 18 B
55 19 T
55 20 N
55 21 B
55 22 N
55 23 N
55 24 H
55 25 N
55 26 N
55 27 H
55 28 B
55 29 N
55 30 N
55 31 N
55 32 N
55 33 H
55 34 N
55 35 B
55 36 H
55 37 B
55 38 N
55 39 T
55 40 N
55 41 T
55 42 T
55 43 B
55 44 T
55 45 H
55 46 N
55 47 H
55 48 H
55 49 N
55 50 B
56 1 N
56 2 N
56 3 N
56 4 N
56 5 N
56 6 T
56 7 T
56 8 T
56 9 N
56 10 N
56 11 N
56 12 N
56 13 H
56 14 N
56 15 T
56 16 H
56 17 N
56 18 N
56 19 H
56 20 T
56 21 T
56 22 N
56 23 N
56 24 T
56 25 N
56 26 N
56 27 N
56 28 T
56 29 H
56 30 H
56 31 N
56 32 N
56 33 N
56 34 H
56 35 T
56 36 N
56 37 N
56 38 H
56 39 N
56 40 N
56 41 N
56 42 N
56 43 N
56 44 N
56 45 T
56 46 N
56 47 H
56 48 T
56 49 N
56 50 T
57 1 N
57 2 N
57 3 B
57 4 N
57 5 N
57 6 N
57 7 T
57 8 B
57 9 N
57 10 N
57 11 N
57 12 N
57 13 N
57 14 T
57 15 B
57 16 T
57 17 N
57 18 N
57 19 H
57 20 T
57 21 N
57 22 N
57 23 N
57 24 T
57 25 T
57 26 T
57 27 H
57 28 B
57 29 T
57 30 T
57 31 N
57 32 T
57 33 N
57 34 N
57 35 H
57 36 H
57 37 N
57 38 N
57 39 N
57 40 T
57 41 N
57 42 B
57 43 H
57 44 N
57 45 T
57 46 T
57 47 T
57 48 H
57 49 N
57 50 N
58 1 B
58 2 N
58 3 B
58 4 T
58 5 N
58 6 H
58 7 N
58 8 N
58 9 N
58 10 T
58 11 B
58 12 N
58 13 T
58 14 T
58 15 H
58 16 H
58 17 H
58 18 B
58 19 N
58 20 B
58 21 N
58 22 T
58 23 H
58 24 T
58 25 H
58 26 T
58 27 H
58 28 N
58 29 N
58 30 N
58 31 H
58 32 N
58 33 N
58 34 N
58 35 N
58 36 N
58 37 B
58 38 H
58 39 N
58 40 T
58 41 B
58 42 T
58 43 N
58 44 N
58 45 N
58 46 N
58 47 H
58 48 N
58 49 B
58 50 T
59 1 N
59 2 N
59 3 H
59 4 H
59 5 N
59 6 T
59 7 N
59 8 N
59 9 H
59 10 N
59 11 N
59 12 N
59 13 H
59 14 N
59 15 N
59 16 N
59 17 H
59 18 N
59 19 N
59 20 N
59 21 N
59 22 N
59 23 N
59 24 N
59 25 H
59 26 B
59 27 B
59 28 H
59 29 H
59 30 N
59 31 N
59 32 T
59 33 T
59 34 N
59 35 B
59 36 H
59 37 N
59 38 N
59 39 T
59 40 H
59 41 N
59 42 N
59 43 N
59 44 N
59 45 N
59 46 T
59 47 N
59 48 N
59 49 N
59 50 N
60 1 B
60 2 T
60 3 N
60 4 N
60 5 H
60 6 T
60 7 N
60 8 B
60 9 N
60 10 H
60 11 N
60 12 H
60 13 N
60 14 H
60 15 N
60 16 H
60 17 N
60 18 N
60 19 H
60 20 T
60 21 T
60 22 H
60 23 N
60 24 N
60 25 N
60 26 H
60 27 N
60 28 T
60 29 H
60 30 T
60 31 T
60 32 N
60 33 H
60 34 N
60 35 H
60 36 H
60 37 B
60 38 N
60 39 N
60 40 N
60 41 B
60 42 N
60 43 N
60 44 N
60 45 N
60 46 B
60 47 B
60 48 T
60 49 T
60 50 N
61 1 N
61 2 N
61 3 H
61 4 H
61 5 H
61 6 N
61 7 N
61 8 B
61 9 N
61 10 T
61 11 H
61 12 T
61 13 H
61 14 N
61 15 N
61 16 H
61 17 H
61 18 H
61 19 H
61 20 N
61 21 N
61 22 N
61 23 N
61 24 N
61 25 H
61 26 N
61 27 N
61 28 N
61 29 H
61 30 B
61 31 H
61 32 T
61 33 N
61 34 N
61 35 N
61 36 T
61 37 T
61 38 H
61 39 N
61 40 H
61 41 N
61 42 N
61 43 N
61 44 N
61 45 H
61 46 N
61 47 N
61 48 T
61 49 T
61 50 H
62 1 H
62 2 N
62 3 B
62 4 N
62 5 H
62 6 H
62 7 N
62 8 N
62 9 N
62 10 N
62 11 N
62 12 N
62 13 N
62 14 N
62 15 T
62 16 N
62 17 H
62 18 T
62 19 B
62 20 N
62 21 N
62 22 N
62 23 N
62 24 N
62 25 N
62 26 N
62 27 N
62 28 N
62 29 H
62 30 B
62 31 N
62 32 N
62 33 N
62 34 N
62 35 N
62 36 N
62 37 N
62 38 N
62 39 N
62 40 T
62 41 H
62 42 T
62 43 N
62 44 N
62 45 H
62 46 N
62 47 H
62 48 H
62 49 N
62 50 N
63 1 N
63 2 H
63 3 T
63 4 T
63 5 N
63 6 H
63 7 B
63 8 T
63 9 N
63 10 H
63 11 T
63 12 H
63 13 N
63 14 B
63 15 B
63 16 N
63 17 N
63 18 N
63 19 H
63 20 H
63 21 H
63 22 T
63 23 T
63 24 H
63 25 N
63 26 B
63 27 T
63 28 T
63 29 T
63 30 T
63 31 N
63 32 T
63 33 N
63 34 T
63 35 N
63 36 H
63 37 N
63 38 T
63 39 N
63 40 T
63 41 N
63 42 T
63 43 B
63 44 B
63 45 H
63 46 T
63 47 B
63 48 B
63 49 N
63 50 T
64 1 H
64 2 N
64 3 T
64 4 N
64 5 N
64 6 H
64 7 T
64 8 N
64 9 T
64 10 T
64 11 H
64 12 H
64 13 T
64 14 N
64 15 N
64 16 H
64 17 H
64 18 N
64 19 B
64 20 T
64 21 N
64 22 N
64 23 N
64 24 T
64 25 N
64 26 N
64 27 N
64 28 H
64 29 N
64 30 N
64 31 N
64 32 B
64 33 N
64 34 N
64 35 N
64 36 N
64 37 N
64 38 H
64 39 N
64 40 N
64 41 N
64 42 N
64 43 N
64 44 H
64 45 N
64 46 N
64 47 N
64 48 N
64 49 N
64 50 H
65 1 B
65 2 T
65 3 N
65 4 T
65 5 T
65 6 N
65 7 T
65 8 N
65 9 N
65 10 B
65 11 T
65 12 N
65 13 T
65 14 N
65 15 B
65 16 H
65 17 N
65 18 N
65 19 B
65 20 H
65 21 T
65 22 N
65 23 T
65 24 H
65 25 N
65 26 H
65 27 H
65 28 T
65 29 T
65 30 N
65 31 N
65 32 T
65 33 B
65 34 N
65 35 H
65 36 H
65 37 T
65 38 H
65 39 T
65 40 H
65 41 T
65 42 N
65 43 T
65 44 B
65 45 H
65 46 T
65 47 H
65 48 H
65 49 N
65 50 H
66 1 B
66 2 N
66 3 T
66 4 T
66 5 T
66 6 N
66 7 T
66 8 T
66 9 N
66 10 H
66 11 N
66 12 N
66 13 N
66 14 N
66 15 N
66 16 T
66 17 N
66 18 N
66 19 N
66 20 N
66 21 T
66 22 T
66 23 H
66 24 T
66 25 N
66 26 T
66 27 N
66 28 N
66 29 T
66 30 N
66 31 B
66 32 N
66 33 N
66 34 N
66 35 N
66 36 N
66 37 N
66 38 N
66 39 B
66 40 T
66 41 B
66 42 H
66 43 T
66 44 H
66 45 H
66 46 T
66 47 N
66 48 N
66 49 N
66 50 N
67 1 H
67 2 T
67 3 N
67 4 H
67 5 N
67 6 T
67 7 N
67 8 N
67 9 H
67 10 T
67 11 H
67 12 N
67 13 T
67 14 N
67 15 T
67 16 B
67 17 H
67 18 N
67 19 N
67 20 N
67 21 N
67 22 N
67 23 B
67 24 N
67 25 H
67 26 T
67 27 T
67 28 N
67 29 N
67 30 N
67 31 T
67 32 B
67 33 N
67 34 B
67 35 N
67 36 H
67 37 N
67 38 N
67 39 N
67 40 H
67 41 N
67 42 T
67 43 N
67 44 T
67 45 N
67 46 T
67 47 N
67 48 N
67 49 N
67 50 N
68 1 N
68 2 T
68 3 T
68 4 N
68 5 N
68 6 N
68 7 N
68 8 H
68 9 H
68 10 N
68 11 H
68 12 H
68 13 N
68 14 H
68 15 T
68 16 B
68 17 N
68 18 T
68 19 H
68 20 H
68 21 N
68 22 H
68 23 N
68 24 T
68 25 N
68 26 N
68 27 N
68 28 N
68 29 B
68 30 T
68 31 B
68 32 N
68 33 B
68 34 H
68 35 T
68 36 H
68 37 B
68 38 N
68 39 H
68 40 N
68 41 N
68 42 N
68 43 H
68 44 H
68 45 N
68 46 T
68 47 H
68 48 T
68 49 N
68 50 N
69 1 N
69 2 H
69 3 H
69 4 N
69 5 N
69 6 N
69 7 N
69 8 N
69 9 N
69 10 T
69 11 T
69 12 N
69 13 H
69 14 N
69 15 B
69 16 N
69 17 H
69 18 T
69 19 H
69 20 T
69 21 N
69 22 T
69 23 H
69 24 N
69 25 N
69 26 N
69 27 N
69 28 B
69 29 T
69 30 N
69 31 B
69 32 T
69 33 N
69 34 H
69 35 N
69 36 N
69 37 N
69 38 H
69 39 H
69 40 T
69 41 H
69 42 N
69 43 H
69 44 N
69 45 B
69 46 N
69 47 N
69 48 B
69 49 T
69 50 H
70 1 N
70 2 N
70 3 T
70 4 N
70 5 N
70 6 N
70 7 T
70 8 T
70 9 B
70 10 H
70 11 H
70 12 N
70 13 T
70 14 T
70 15 T
70 16 N
70 17 N
70 18 T
70 19 N
70 20 N
70 21 T
70 22 N
70 23 N
70 24 N
70 25 N
70 26 T
70 27 N
70 28 T
70 29 H
70 30 H
70 31 N
70 32 N
70 33 T
70 34 N
70 35 N
70 36 N
70 37 B
70 38 B
70 39 B
70 40 H
70 41 H
70 42 H
70 43 H
70 44 H
70 45 N
70 46 T
70 47 N
70 48 N
70 49 N
70 50 T
71 1 T
71 2 B
71 3 T
71 4 T
71 5 N
71 6 N
71 7 N
71 8 N
71 9 N
71 10 H
71 11 N
71 12 H
71 13 N
71 14 N
71 15 N
71 16 N
71 17 H
71 18 H
71 19 B
71 20 N
71 21 N
71 22 N
71 23 T
71 24 B
71 25 H
71 26 N
71 27 T
71 28 N
71 29 B
71 30 B
71 31 N
71 32 N
71 33 T
71 34 N
71 35 H
71 36 N
71 37 N
71 38 N
71 39 T
71 40 N
71 41 H
71 42 N
71 43 N
71 44 B
71 45 N
71 46 N
71 47 H
71 48 N
71 49 H
71 50 B
72 1 T
72 2 H
72 3 N
72 4 H
72 5 H
72 6 N
72 7 H
72 8 T
72 9 N
72 10 N
72 11 T
72 12 T
72 13 N
72 14 B
72 15 T
72 16 H
72 17 N
72 18 N
72 19 N
72 20 H
72 21 T
72 22 T
72 23 N
72 24 B
72 25 H
72 26 T
72 27 N
72 28 T
72 29 N
72 30 N
72 31 B
72 32 N
72 33 T
72 34 N
72 35 N
72 36 H
72 37 N
72 38 N
72 39 H
72 40 H
72 41 N
72 42 N
72 43 T
72 44 T
72 45 H
72 46 H
72 47 T
72 48 H
72 49 N
72 50 T
73 1 N
73 2 N
73 3 H
73 4 N
73 5 B
73 6 N
73 7 B
73 8 N
73 9 H
73 10 N
73 11 T
73 12 T
73 13 N
73 14 N
73 15 H
73 16 N
73 17 N
73 18 N
73 19 H
73 20 T
73 21 N
73 22 H
73 23 N
73 24 N
73 25 T
73 26 N
73 27 N
73 28 T
73 29 N
73 30 H
73 31 H
73 32 B
73 33 N
73 34 T
73 35 B
73 36 N
73 37 T
73 38 N
73 39 N
73 40 T
73 41 T
73 42 N
73 43 N
73 44 N
73 45 N
73 46 H
73 47 T
73 48 N
73 49 N
73 50 T
74 1 H
74 2 N
74 3 N
74 4 N
74 5 N
74 6 N
74 7 N
74 8 N
74 9 N
74 10 N
74 11 N
74 12 H
74 13 T
74 14 N
74 15 B
74 16 H
74 17 T
74 18 H
74 19 N
74 20 N
74 21 N
74 22 N
74 23 N
74 24 T
74 25 N
74 26 H
74 27 N
74 28 B
74 29 B
74 30 B
74 31 T
74 32 B
74 33 H
74 34 N
74 35 N
74 36 N
74 37 H
74 38 N
74 39 H
74 40 H
74 41 N
74 42 N
74 43 N
74 44 N
74 45 H
74 46 T
74 47 H
74 48 N
74 49 N
74 50 N
75 1 B
75 2 H
75 3 H
75 4 N
75 5 N
75 6 H
75 7 N
75 8 H
75 9 T
75 10 B
75 11 H
75 12 N
75 13 N
75 14 H
75 15 N
75 16 N
75 17 N
75 18 N
75 19 N
75 20 T
75 21 T
75 22 T
75 23 N
75 24 N
75 25 B
75 26 T
75 27 N
75 28 N
75 29 H
75 30 B
75 31 T
75 32 T
75 33 N
75 34 N
75 35 N
75 36 N
75 37 H
75 38 N
75 39 N
75 40 T
75 41 H
75 42 H
75 43 T
75 44 T
75 45 N
75 46 N
75 47 B
75 48 N
75 49 H
75 50 B
76 1 N
76 2 H
76 3 N
76 4 N
76 5 N
76 6 B
76 7 N
76 8 N
76 9 N
76 10 N
76 11 N
76 12 N
76 13 N
76 14 N
76 15 H
76 16 T
76 17 H
76 18 H
76 19 N
76 20 H
76 21 N
76 22 N
76 23 N
76 24 N
76 25 N
76 26 H
76 27 T
76 28 N
76 29 N
76 30 N
76 31 B
76 32 N
76 33 B
76 34 T
76 35 N
76 36 N
76 37 N
76 38 T
76 39 N
76 40 N
76 41 T
76 42 N
76 43 N
76 44 N
76 45 N
76 46 B
76 47 H
76 48 N
76 49 N
76 50 N
77 1 N
77 2 N
77 3 N
77 4 N
77 5 T
77 6 N
77 7 T
77 8 B
77 9 B
77 10 H
77 11 N
77 12 T
77 13 N
77 14 B
77 15 N
77 16 N
77 17 T
77 18 B
77 19 H
77 20 N
77 21 T
77 22 N
77 23 N
77 24 T
77 25 H
77 26 T
77 27 N
77 28 T
77 29 N
77 30 N
77 31 B
77 32 N
77 33 N
77 34 N
77 35 B
77 36 N
77 37 N
77 38 T
77 39 N
77 40 N
77 41 N
77 42 N
77 43 N
77 44 H
77 45 B
77 46 N
77 47 N
77 48 N
77 49 N
77 50 N
78 1 T
78 2 N
78 3 N
78 4 N
78 5 N
78 6 N
78 7 H
78 8 N
78 9 T
78 10 H
78 11 B
78 12 N
78 13 H
78 14 N
78 15 N
78 16 N
78 17 H
78 18 N
78 19 B
78 20 N
78 21 N
78 22 N
78 23 N
78 24 T
78 25 T
78 26 H
78 27 N
78 28 N
78 29 N
78 30 N
78 31 N
78 32 N
78 33 H
78 34 N
78 35 N
78 36 H
78 37 N
78 38 N
78 39 H
78 40 N
78 41 N
78 42 N
78 43 N
78 44 H
78 45 H
78 46 H
78 47 H
78 48 H
78 49 H
78 50 N
79 1 N
79 2 B
79 3 N
79 4 B
79 5 N
79 6 N
79 7 B
79 8 N
79 9 N
79 10 H
79 11 T
79 12 N
79 13 N
79 14 H
79 15 T
79 16 N
79 17 N
79 18 N
79 19 H
79 20 B
79 21 N
79 22 H
79 23 T
79 24 H
79 25 H
79 26 T
79 27 H
79 28 N
79 29 T
79 30 N
79 31 T
79 32 N
79 33 T
79 34 N
79 35 T
79 36 T
79 37 B
79 38 T
79 39 N
79 40 H
79 41 N
79 42 N
79 43 H
79 44 T
79 45 T
79 46 N
79 47 H
79 48 N
79 49 H
79 50 N
80 1 N
80 2 N
80 3 N
80 4 N
80 5 B
80 6 N
80 7 N
80 8 N
80 9 N
80 10 H
80 11 N
80 12 T
80 13 T
80 14 B
80 15 N
80 16 B
80 17 N
80 18 N
80 19 T
80 20 H
80 21 H
80 22 N
80 23 N
80 24 N
80 25 H
80 26 H
80 27 H
80 28 N
80 29 H
80 30 B
80 31 T
80 32 H
80 33 H
80 34 N
80 35 T
80 36 N
80 37 N
80 38 B
80 39 T
80 40 N
80 41 N
80 42 N
80 43 N
80 44 N
80 45 B
80 46 B
80 47 N
80 48 H
80 49 H
80 50 T
81 1 N
81 2 H
81 3 N
81 4 H
81 5 T
81 6 T
81 7 N
81 8 N
81 9 H
81 10 N
81 11 T
81 12 T
81 13 T
81 14 B
81 15 N
81 16 T
81 17 T
81 18 N
81 19 H
81 20 T
81 21 N
81 22 T
81 23 N
81 24 B
81 25 T
81 26 T
81 27 B
81 28 H
81 29 B
81 30 T
81 31 H
81 32 N
81 33 N
81 34 N
81 35 N
81 36 H
81 37 T
81 38 N
81 39 N
81 40 N
81 41 N
81 42 N
81 43 N
81 44 N
81 45 N
81 46 N
81 47 H
81 48 N
81 49 N
81 50 N
82 1 N
82 2 N
82 3 N
82 4 H
82 5 T
82 6 N
82 7 T
82 8 N
82 9 B
82 10 H
82 11 T
82 12 N
82 13 N
82 14 N
82 15 T
82 16 N
82 17 N
82 18 T
82 19 N
82 20 B
82 21 N
82 22 N
82 23 N
82 24 N
82 25 T
82 26 N
82 27 H
82 28 N
82 29 N
82 30 T
82 31 N
82 32 T
82 33 T
82 34 T
82 35 N
82 36 N
82 37 B
82 38 N
82 39 H
82 40 B
82 41 B
82 42 T
82 43 B
82 44 N
82 45 T
82 46 N
82 47 T
82 48 N
82 49 T
82 50 N
83 1 N
83 2 N
83 3 T
83 4 N
83 5 N
83 6 B
83 7 N
83 8 B
83 9 N
83 10 N
83 11 B
83 12 T
83 13 N
83 14 N
83 15 N
83 16 H
83 17 N
83 18 N
83 19 N
83 20 N
83 21 N
83 22 T
83 23 N
83 24 B
83 25 N
83 26 N
83 27 B
83 28 N
83 29 N
83 30 T
83 31 T
83 32 H
83 33 N
83 34 N
83 35 H
83 36 B
83 37 N
83 38 B
83 39 N
83 40 H
83 41 N
83 42 N
83 43 H
83 44 N
83 45 N
83 46 H
83 47 N
83 48 B
83 49 N
83 50 T
84 1 N
84 2 N
84 3 T
84 4 H
84 5 T
84 6 H
84 7 T
84 8 N
84 9 H
84 10 N
84 11 T
84 12 N
84 13 N
84 14 T
84 15 T
84 16 N
84 17 H
84 18 N
84 19 H
84 20 N
84 21 H
84 22 N
84 23 T
84 24 N
84 25 T
84 26 T
84 27 N
84 28 N
84 29 N
84 30 H
84 31 B
84 32 T
84 33 N
84 34 N
84 35 N
84 36 T
84 37 N
84 38 N
84 39 B
84 40 N
84 41 B
84 42 B
84 43 N
84 44 T
84 45 N
84 46 H
84 47 H
84 48 H
84 49 N
84 50 N
85 1 N
85 2 H
85 3 N
85 4 N
85 5 N
85 6 N
85 7 H
85 8 N
85 9 T
85 10 B
85 11 B
85 12 N
85 13 H
85 14 N
85 15 B
85 16 N
85 17 N
85 18 N
85 19 N
85 20 T
85 21 N
85 22 N
85 23 T
85 24 T
85 25 N
85 26 B
85 27 N
85 28 T
85 29 N
85 30 N
85 31 H
85 32 T
85 33 H
85 34 N
85 35 T
85 36 N
85 37 T
85 38 H
85 39 T
85 40 N
85 41 B
85 42 T
85 43 H
85 44 N
85 45 N
85 46 N
85 47 B
85 48 T
85 49 B
85 50 B
86 1 N
86 2 H
86 3 N
86 4 N
86 5 N
86 6 N
86 7 N
86 8 H
86 9 H
86 10 H
86 11 T
86 12 N
86 13 T
86 14 N
86 15 T
86 16 N
86 17 B
86 18 B
86 19 N
86 20 H
86 21 T
86 22 N
86 23 T
86 24 N
86 25 N
86 26 N
86 27 N
86 28 N
86 29 T
86 30 T
86 31 N
86 32 H
86 33 B
86 34 N
86 35 N
86 36 H
86 37 N
86 38 N
86 39 H
86 40 N
86 41 N
86 42 N
86 43 N
86 44 T
86 45 H
86 46 T
86 47 N
86 48 N
86 49 N
86 50 H
87 1 N
87 2 T
87 3 T
87 4 B
87 5 N
87 6 H
87 7 T
87 8 B
87 9 N
87 10 N
87 11 N
87 12 H
87 13 N
87 14 N
87 15 H
87 16 N
87 17 N
87 18 N
87 19 T
87 20 B
87 21 T
87 22 N
87 23 B
87 24 T
87 25 N
87 26 N
87 27 H
87 28 H
87 29 H
87 30 B
87 31 N
87 32 N
87 33 H
87 34 T
87 35 H
87 36 N
87 37 H
87 38 N
87 39 H
87 40 T
87 41 H
87 42 T
87 43 N
87 44 N
87 45 H
87 46 N
87 47 N
87 48 H
87 49 N
87 50 T
88 1 N
88 2 N
88 3 N
88 4 T
88 5 H
88 6 N
88 7 N
88 8 N
88 9 N
88 10 B
88 11 N
88 12 N
88 13 N
88 14 N
88 15 N
88 16 T
88 17 N
88 18 T
88 19 N
88 20 T
88 21 N
88 22 N
88 23 N
88 24 H
88 25 H
88 26 B
88 27 B
88 28 N
88 29 T
88 30 T
88 31 N
88 32 H
88 33 N
88 34 N
88 35 T
88 36 T
88 37 N
88 38 N
88 39 N
88 40 T
88 41 N
88 42 N
88 43 N
88 44 B
88 45 N
88 46 N
88 47 H
88 48 N
88 49 T
88 50 H
89 1 B
89 2 B
89 3 N
89 4 N
89 5 N
89 6 T
89 7 H
89 8 T
89 9 H
89 10 T
89 11 B
89 12 N
89 13 T
89 14 N
89 15 B
89 16 H
89 17 N
89 18 H
89 19 H
89 20 T
89 21 T
89 22 T
89 23 N
89 24 H
89 25 N
89 26 N
89 27 H
89 28 T
89 29 N
89 30 T
89 31 H
89 32 H
89 33 N
89 34 N
89 35 N
89 36 N
89 37 N
89 38 H
89 39 N
89 40 T
89 41 H
89 42 H
89 43 H
89 44 N
89 45 N
89 46 N
89 47 N
89 48 H
89 49 N
89 50 H
90 1 B
90 2 N
90 3 B
90 4 N
90 5 N
90 6 B
90 7 H
90 8 N
90 9 T
90 10 B
90 11 N
90 12 T
90 13 T
90 14 H
90 15 N
90 16 N
90 17 H
90 18 N
90 19 B
90 20 B
90 21 H
90 22 N
90 23 N
90 24 H
90 25 N
90 26 T
90 27 H
90 28 N
90 29 H
90 30 N
90 31 N
90 32 N
90 33 T
90 34 H
90 35 H
90 36 H
90 37 N
90 38 N
90 39 B
90 40 N
90 41 H
90 42 T
90 43 B
90 44 B
90 45 B
90 46 N
90 47 N
90 48 H
90 49 H
90 50 T
91 1 N
91 2 N
91 3 H
91 4 N
91 5 T
91 6 B
91 7 T
91 8 N
91 9 N
91 10 N
91 11 H
91 12 N
91 13 T
91 14 T
91 15 H
91 16 T
91 17 N
91 18 H
91 19 N
91 20 N
91 21 H
91 22 N
91 23 T
91 24 N
91 25 H
91 26 H
91 27 T
91 28 T
91 29 N
91 30 H
91 31 N
91 32 N
91 33 N
91 34 N
91 35 T
91 36 H
91 37 N
91 38 N
91 39 T
91 40 N
91 41 N
91 42 N
91 43 N
91 44 N
91 45 N
91 46 H
91 47 N
91 48 B
91 49 N
91 50 H
92 1 H
92 2 T
92 3 T
92 4 N
92 5 N
92 6 T
92 7 B
92 8 H
92 9 B
92 10 N
92 11 H
92 12 B
92 13 N
92 14 N
92 15 N
92 16 H
92 17 T
92 18 H
92 19 N
92 20 H
92 21 N
92 22 N
92 23 H
92 24 N
92 25 N
92 26 H
92 27 N
92 28 N
92 29 N
92 30 B
92 31 T
92 32 N
92 33 T
92 34 H
92 35 N
92 36 N
92 37 H
92 38 N
92 39 H
92 40 H
92 41 H
92 42 N
92 43 H
92 44 B
92 45 N
92 46 N
92 47 N
92 48 H
92 49 T
92 50 H
93 1 N
93 2 T
93 3 N
93 4 H
93 5 N
93 6 N
93 7 H
93 8 T
93 9 B
93 10 H
93 11 T
93 12 N
93 13 H
93 14 N
93 15 H
93 16 N
93 17 N
93 18 H
93 19 N
93 20 B
93 21 H
93 22 T
93 23 N
93 24 N
93 25 N
93 26 H
93 27 H
93 28 T
93 29 T
93 30 H
93 31 B
93 32 H
93 33 N
93 34 N
93 35 N
93 36 T
93 37 B
93 38 N
93 39 N
93 40 B
93 41 N
93 42 N
93 43 B
93 44 H
93 45 H
93 46 H
93 47 T
93 48 N
93 49 N
93 50 H
94 1 N
94 2 N
94 3 N
94 4 H
94 5 T
94 6 N
94 7 N
94 8 N
94 9 N
94 10 H
94 11 T
94 12 H
94 13 N
94 14 N
