100 50
47 33 H
47 34 H
47 35 H
47 36 H
47 37 T
47 38 T
47 39 T
47 40 T
47 41 N
47 42 H
47 43 N
47 44 H
47 45 N
47 46 B
47 47 N
47 48 N
47 49 N
47 50 H
48 1 N
48 2 N
48 3 T
48 4 N
48 5 T
48 6 H
48 7 H
48 8 N
48 9 N
48 10 H
48 11 B
48 12 T
48 13 B
48 14 H
48 15 H
48 16 N
48 17 N
48 18 T
48 19 T
48 20 B
48 21 T
48 22 H
48 23 H
48 24 N
48 25 N
48 26 N
48 27 T
48 28 B
48 29 T
48 30 H
48 31 T
48 32 N
48 33 H
48 34 T
48 35 H
48 36 B
48 37 H
48 38 T
48 39 N
48 40 N
48 41 N
48 42 N
48 43 N
48 44 H
48 45 N
48 46 N
48 47 N
48 48 N
48 49 T
48 50 N
49 1 H
49 2 N
49 3 N
49 4 N
49 5 N
49 6 N
49 7 N
49 8 N
49 9 N
49 10 B
49 11 N
49 12 T
49 13 N
49 14 T
49 15 N
49 16 N
49 17 H
49 18 H
49 19 T
49 20 T
49 21 N
49 22 N
49 23 N
49 24 N
49 25 N
49 26 B
49 27 N
49 28 N
49 29 N
49 30 T
49 31 T
49 32 N
49 33 B
49 34 T
49 35 N
49 36 T
49 37 N
49 38 B
49 39 N
49 40 T
49 41 B
49 42 H
49 43 N
49 44 H
49 45 N
49 46 H
49 47 B
49 48 N
49 49 N
49 50 N
50 1 T
50 2 N
50 3 N
50 4 H
50 5 T
50 6 T
50 7 N
50 8 T
50 9 H
50 10 N
50 11 H
50 12 T
50 13 N
50 14 N
50 15 H
50 16 T
50 17 B
50 18 N
50 19 H
50 20 H
50 21 H
50 22 H
50 23 N
50 24 N
50 25 T
50 26 H
50 27 T
50 28 B
50 29 T
50 30 T
50 31 N
50 32 T
50 33 H
50 34 N
50 35 N
50 36 T
50 37 T
50 38 N
50 39 N
50 40 B
50 41 N
50 42 H
50 43 N
50 44 N
50 45 T
50 46 T
50 47 N
50 48 N
50 49 N
50 50 B
51 1 T
51 2 N
51 3 H
51 4 N
51 5 N
51 6 T
51 7 T
51 8 H
51 9 T
51 10 H
51 11 T
51 12 N
51 13 N
51 14 N
51 15 N
51 16 N
51 17 T
51 18 N
51 19 N
51 20 N
51 21 T
51 22 N
51 23 N
51 24 N
51 25 N
51 26 T
51 27 T
51 28 N
51 29 N
51 30 N
51 31 N
51 32 N
51 33 N
51 34 N
51 35 H
51 36 T
51 37 H
51 38 B
51 39 N
51 40 H
51 41 N
51 42 H
51 43 T
51 44 B
51 45 N
51 46 H
51 47 T
51 48 T
51 49 B
51 50 T
52 1 T
52 2 B
52 3 T
52 4 N
52 5 H
52 6 B
52 7 N
52 8 N
52 9 N
52 10 N
52 11 B
52 12 N
52 13 N
52 14 B
52 15 H
52 16 N
52 17 N
52 18 N
52 19 N
52 20 N
52 21 N
52 22 H
52 23 N
52 24 N
52 25 T
52 26 N
52 27 N
52 28 H
52 29 N
52 30 N
52 31 T
52 32 T
52 33 N
52 34 B
52 35 H
52 36 H
52 37 N
52 38 N
52 39 H
52 40 H
52 41 N
52 42 N
52 43 N
52 44 N
52 45 N
52 46 N
52 47 N
52 48 B
52 49 N
52 50 N
53 1 N
53 2 N
53 3 T
53 4 H
53 5 H
53 6 N
53 7 H
53 8 T
53 9 H
53 10 H
53 11 N
53 12 T
53 13 N
53 14 H
53 15 N
53 16 N
53 17 N
53 18 N
53 19 N
53 20 T
53 21 N
53 22 B
53 23 T
53 24 B
53 25 N
53 26 N
53 27 B
53 28 N
53 29 T
53 30 H
53 31 H
53 32 N
53 33 N
53 34 N
53 35 N
53 36 H
53 37 H
53 38 N
53 39 N
53 40 H
53 41 T
53 42 T
53 43 H
53 44 T
53 45 T
53 46 N
53 47 B
53 48 B
53 49 B
53 50 N
54 1 N
54 2 N
54 3 B
54 4 H
54 5 N
54 6 T
54 7 H
54 8 T
54 9 N
54 10 T
54 11 N
54 12 H
54 13 N
54 14 N
54 15 T
54 16 N
54 17 T
54 18 N
54 19 N
54 20 T
54 21 H
54 22 N
54 23 T
54 24 H
54 25 T
54 26 T
54 27 N
54 28 N
54 29 N
54 30 N
54 31 N
54 32 N
54 33 N
54 34 N
54 35 T
54 36 N
54 37 N
54 38 T
54 39 N
54 40 H
54 41 N
54 42 B
54 43 N
54 44 N
54 45 N
54 46 N
54 47 N
54 48 B
54 49 N
54 50 H
55 1 H
55 2 N
55 3 N
55 4 N
55 5 B
55 6 T
55 7 N
55 8 N
55 9 N
55 10 N
55 11 N
55 12 N
55 13 N
55 14 H
55 15 N
55 16 N
55 17 N
55 18 H
55 19 N
55 20 T
55 21 N
55 22 N
55 23 H
55 24 T
55 25 N
55 26 B
55 27 N
55 28 B
55 29 B
55 30 N
55 31 H
55 32 N
55 33 N
55 34 T
55 35 N
55 36 H
55 37 N
55 38 N
55 39 T
55 40 N
55 41 N
55 42 N
55 43 H
55 44 N
55 45 N
55 46 N
55 47 N
55 48 N
55 49 H
55 50 N
56 1 N
56 2 T
56 3 N
56 4 N
56 5 H
56 6 N
56 7 N
56 8 N
56 9 T
56 10 B
56 11 T
56 12 N
56 13 H
56 14 N
56 15 H
56 16 H
56 17 B
56 18 T
56 19 T
56 20 N
56 21 T
56 22 N
56 23 N
56 24 B
56 25 N
56 26 N
56 27 N
56 28 T
56 29 T
56 30 B
56 31 T
56 32 N
56 33 H
56 34 T
56 35 N
56 36 N
56 37 N
56 38 T
56 39 N
56 40 N
56 41 B
56 42 B
56 43 B
56 44 N
56 45 N
56 46 T
56 47 T
56 48 N
56 49 N
56 50 H
57 1 N
57 2 N
57 3 N
57 4 H
57 5 N
57 6 N
57 7 H
57 8 T
57 9 N
57 10 N
57 11 N
57 12 N
57 13 B
57 14 T
57 15 H
57 16 N
57 17 N
57 18 H
57 19 H
57 20 H
57 21 N
57 22 B
57 23 N
57 24 N
57 25 N
57 26 H
57 27 T
57 28 N
57 29 N
57 30 N
57 31 T
57 32 N
57 33 N
57 34 H
57 35 N
57 36 N
57 37 N
57 38 T
57 39 B
57 40 N
57 41 H
57 42 N
57 43 N
57 44 T
57 45 H
57 46 T
57 47 N
57 48 N
57 49 H
57 50 B
58 1 H
58 2 N
58 3 H
58 4 N
58 5 N
58 6 N
58 7 N
58 8 N
58 9 N
58 10 H
58 11 N
58 12 N
58 13 H
58 14 N
58 15 N
58 16 B
58 17 B
58 18 T
58 19 N
58 20 B
58 21 T
58 22 H
58 23 N
58 24 H
58 25 N
58 26 B
58 27 B
58 28 H
58 29 N
58 30 H
58 31 N
58 32 N
58 33 T
58 34 N
58 35 T
58 36 H
58 37 T
58 38 N
58 39 T
58 40 N
58 41 B
58 42 H
58 43 N
58 44 N
58 45 N
58 46 N
58 47 N
58 48 N
58 49 N
58 50 H
59 1 H
59 2 H
59 3 T
59 4 T
59 5 N
59 6 N
59 7 N
59 8 H
59 9 H
59 10 N
59 11 B
59 12 N
59 13 N
59 14 N
59 15 H
59 16 T
59 17 B
59 18 N
59 19 T
59 20 N
59 21 B
59 22 T
59 23 H
59 24 N
59 25 N
59 26 T
59 27 N
59 28 T
59 29 T
59 30 H
59 31 N
59 32 H
59 33 N
59 34 N
59 35 N
59 36 N
59 37 N
59 38 B
59 39 H
59 40 N
59 41 B
59 42 N
59 43 T
59 44 T
59 45 H
59 46 N
59 47 N
59 48 B
59 49 N
59 50 T
60 1 T
60 2 N
60 3 H
60 4 H
60 5 T
60 6 N
60 7 H
60 8 N
60 9 N
60 10 B
60 11 T
60 12 H
60 13 H
60 14 T
60 15 N
60 16 N
60 17 N
60 18 N
60 19 N
60 20 N
60 21 N
60 22 N
60 23 T
60 24 T
60 25 N
60 26 N
60 27 B
60 28 B
60 29 H
60 30 H
60 31 T
60 32 N
60 33 N
60 34 N
60 35 T
60 36 T
60 37 N
60 38 H
60 39 T
60 40 T
60 41 H
60 42 B
60 43 T
60 44 T
60 45 H
60 46 N
60 47 T
60 48 N
60 49 N
60 50 N
61 1 H
61 2 N
61 3 N
61 4 B
61 5 B
61 6 T
61 7 B
61 8 N
61 9 T
61 10 N
61 11 H
61 12 T
61 13 N
61 14 N
61 15 N
61 16 B
61 17 N
61 18 T
61 19 N
61 20 B
61 21 H
61 22 N
61 23 H
61 24 N
61 25 T
61 26 B
61 27 N
61 28 N
61 29 N
61 30 H
61 31 N
61 32 B
61 33 N
61 34 N
61 35 N
61 36 T
61 37 T
61 38 T
61 39 N
61 40 N
61 41 H
61 42 N
61 43 N
61 44 H
61 45 B
61 46 H
61 47 H
61 48 N
61 49 N
61 50 N
62 1 N
62 2 B
62 3 B
62 4 N
62 5 N
62 6 B
62 7 T
62 8 T
62 9 H
62 10 N
62 11 T
62 12 N
62 13 T
62 14 N
62 15 N
62 16 T
62 17 H
62 18 B
62 19 B
62 20 H
62 21 N
62 22 N
62 23 N
62 24 B
62 25 H
62 26 H
62 27 T
62 28 N
62 29 N
62 30 N
62 31 N
62 32 N
62 33 N
62 34 N
62 35 H
62 36 H
62 37 H
62 38 H
62 39 N
62 40 N
62 41 H
62 42 T
62 43 N
62 44 B
62 45 N
62 46 N
62 47 B
62 48 T
62 49 H
62 50 T
63 1 T
63 2 B
63 3 N
63 4 N
63 5 T
63 6 N
63 7 H
63 8 N
63 9 H
63 10 B
63 11 H
63 12 T
63 13 B
63 14 N
63 15 N
63 16 B
63 17 T
63 18 N
63 19 N
63 20 N
63 21 N
63 22 T
63 23 N
63 24 T
63 25 N
63 26 N
63 27 N
63 28 N
63 29 N
63 30 H
63 31 B
63 32 B
63 33 H
63 34 N
63 35 T
63 36 T
63 37 T
63 38 H
63 39 T
63 40 N
63 41 N
63 42 N
63 43 N
63 44 N
63 45 T
63 46 H
63 47 N
63 48 H
63 49 T
63 50 H
64 1 H
64 2 T
64 3 H
64 4 N
64 5 H
64 6 N
64 7 T
64 8 T
64 9 N
64 10 H
64 11 H
64 12 N
64 13 H
64 14 N
64 15 H
64 16 T
64 17 B
64 18 N
64 19 T
64 20 N
64 21 T
64 22 H
64 23 H
64 24 T
64 25 B
64 26 N
64 27 H
64 28 T
64 29 H
64 30 N
64 31 B
64 32 H
64 33 N
64 34 H
64 35 N
64 36 T
64 37 N
64 38 N
64 39 H
64 40 N
64 41 N
64 42 N
64 43 T
64 44 N
64 45 H
64 46 N
64 47 T
64 48 T
64 49 N
64 50 N
65 1 T
65 2 N
65 3 T
65 4 H
65 5 T
65 6 H
65 7 B
65 8 N
65 9 B
65 10 N
65 11 N
65 12 N
65 13 N
65 14 T
65 15 N
65 16 N
65 17 H
65 18 N
65 19 N
65 20 H
65 21 N
65 22 N
65 23 B
65 24 B
65 25 H
65 26 H
65 27 T
65 28 H
65 29 N
65 30 N
65 31 H
65 32 N
65 33 B
65 34 T
65 35 H
65 36 T
65 37 N
65 38 H
65 39 N
65 40 N
65 41 T
65 42 N
65 43 H
65 44 N
65 45 N
65 46 T
65 47 N
65 48 N
65 49 B
65 50 T
66 1 N
66 2 H
66 3 T
66 4 B
66 5 N
66 6 T
66 7 N
66 8 B
66 9 H
66 10 N
66 11 N
66 12 N
66 13 B
66 14 B
66 15 T
66 16 H
66 17 H
66 18 T
66 19 N
66 20 N
66 21 N
66 22 B
66 23 H
66 24 N
66 25 N
66 26 N
66 27 N
66 28 N
66 29 T
66 30 T
66 31 B
66 32 T
66 33 N
66 34 H
66 35 B
66 36 N
66 37 T
66 38 N
66 39 N
66 40 N
66 41 N
66 42 N
66 43 N
66 44 N
66 45 N
66 46 N
66 47 T
66 48 B
66 49 N
66 50 T
67 1 B
67 2 N
67 3 N
67 4 N
67 5 N
67 6 N
67 7 H
67 8 T
67 9 N
67 10 T
67 11 N
67 12 H
67 13 B
67 14 N
67 15 N
67 16 N
67 17 N
67 18 N
67 19 N
67 20 N
67 21 H
67 22 N
67 23 N
67 24 B
67 25 T
67 26 T
67 27 T
67 28 H
67 29 T
67 30 H
67 31 H
67 32 B
67 33 N
67 34 N
67 35 N
67 36 N
67 37 N
67 38 N
67 39 N
67 40 T
67 41 N
67 42 N
67 43 H
67 44 T
67 45 N
67 46 N
67 47 H
67 48 B
67 49 N
67 50 H
68 1 N
68 2 B
68 3 H
68 4 H
68 5 N
68 6 H
68 7 N
68 8 B
68 9 N
68 10 B
68 11 H
68 12 H
68 13 N
68 14 B
68 15 B
68 16 T
68 17 T
68 18 T
68 19 N
68 20 N
68 21 N
68 22 N
68 23 N
68 24 H
68 25 T
68 26 N
68 27 T
68 28 T
68 29 H
68 30 N
68 31 N
68 32 H
68 33 N
68 34 N
68 35 N
68 36 N
68 37 T
68 38 N
68 39 H
68 40 T
68 41 N
68 42 B
68 43 N
68 44 N
68 45 N
68 46 H
68 47 T
68 48 N
68 49 N
68 50 N
69 1 T
69 2 B
69 3 N
69 4 T
69 5 N
69 6 N
69 7 H
69 8 N
69 9 T
69 10 T
69 11 N
69 12 H
69 13 N
69 14 N
69 15 T
69 16 N
69 17 N
69 18 N
69 19 H
69 20 H
69 21 T
69 22 N
69 23 H
69 24 T
69 25 N
69 26 N
69 27 T
69 28 H
69 29 T
69 30 N
69 31 N
69 32 N
69 33 N
69 34 N
69 35 N
69 36 H
69 37 T
69 38 T
69 39 N
69 40 N
69 41 B
69 42 N
69 43 N
69 44 B
69 45 N
69 46 T
69 47 N
69 48 T
69 49 T
69 50 T
70 1 N
70 2 N
70 3 T
70 4 N
70 5 N
70 6 N
70 7 N
70 8 H
70 9 N
70 10 T
70 11 H
70 12 T
70 13 N
70 14 T
70 15 N
70 16 N
70 17 B
70 18 H
70 19 N
70 20 H
70 21 N
70 22 B
70 23 H
70 24 H
70 25 T
70 26 N
70 27 N
70 28 H
70 29 H
70 30 N
70 31 N
70 32 N
70 33 N
70 34 N
70 35 H
70 36 N
70 37 N
70 38 H
70 39 N
70 40 N
70 41 N
70 42 H
70 43 N
70 44 N
70 45 N
70 46 B
70 47 N
70 48 T
70 49 H
70 50 H
71 1 H
71 2 B
71 3 N
71 4 H
71 5 T
71 6 N
71 7 N
71 8 H
71 9 T
71 10 N
71 11 N
71 12 N
71 13 H
71 14 T
71 15 T
71 16 T
71 17 H
71 18 B
71 19 N
71 20 N
71 21 N
71 22 N
71 23 N
71 24 B
71 25 N
71 26 N
71 27 T
71 28 N
71 29 T
71 30 H
71 31 T
71 32 T
71 33 N
71 34 T
71 35 T
71 36 H
71 37 N
71 38 N
71 39 T
71 40 H
71 41 H
71 42 T
71 43 N
71 44 N
71 45 N
71 46 H
71 47 H
71 48 N
71 49 T
71 50 N
72 1 N
72 2 T
72 3 N
72 4 N
72 5 N
72 6 N
72 7 N
72 8 N
72 9 N
72 10 N
72 11 H
72 12 T
72 13 T
72 14 N
72 15 N
72 16 N
72 17 T
72 18 N
72 19 N
72 20 T
72 21 N
72 22 H
72 23 T
72 24 N
72 25 N
72 26 N
72 27 N
72 28 N
72 29 T
72 30 N
72 31 H
72 32 N
72 33 H
72 34 N
72 35 B
72 36 N
72 37 N
72 38 T
72 39 T
72 40 T
72 41 H
72 42 N
72 43 T
72 44 N
72 45 T
72 46 H
72 47 T
72 48 N
72 49 B
72 50 T
73 1 T
73 2 T
73 3 B
73 4 B
73 5 N
73 6 N
73 7 N
73 8 T
73 9 T
73 10 N
73 11 H
73 12 N
73 13 N
73 14 N
73 15 N
73 16 H
73 17 N
73 18 N
73 19 N
73 20 B
73 21 N
73 22 H
73 23 T
73 24 N
73 25 T
73 26 N
73 27 T
73 28 B
73 29 H
73 30 B
73 31 N
73 32 H
73 33 N
73 34 H
73 35 N
73 36 N
73 37 H
73 38 N
73 39 N
73 40 N
73 41 N
73 42 B
73 43 N
73 44 N
73 45 N
73 46 N
73 47 N
73 48 N
73 49 N
73 50 N
74 1 T
74 2 N
74 3 N
74 4 N
74 5 H
74 6 H
74 7 N
74 8 N
74 9 H
74 10 H
74 11 N
74 12 T
74 13 N
74 14 H
74 15 N
74 16 H
74 17 N
74 18 T
74 19 T
74 20 N
74 21 T
74 22 H
74 23 T
74 24 H
74 25 T
74 26 T
74 27 H
74 28 N
74 29 N
74 30 H
74 31 N
74 32 N
74 33 N
74 34 N
74 35 N
74 36 T
74 37 N
74 38 N
74 39 N
74 40 N
74 41 B
74 42 N
74 43 H
74 44 B
74 45 N
74 46 N
74 47 N
74 48 N
74 49 N
74 50 H
75 1 N
75 2 N
75 3 N
75 4 N
75 5 N
75 6 H
75 7 N
75 8 N
75 9 N
75 10 N
75 11 N
75 12 H
75 13 B
75 14 T
75 15 T
75 16 T
75 17 T
75 18 N
75 19 T
75 20 B
75 21 H
75 22 N
75 23 N
75 24 H
75 25 N
75 26 T
75 27 N
75 28 N
75 29 T
75 30 T
75 31 T
75 32 H
75 33 B
75 34 B
75 35 N
75 36 B
75 37 N
75 38 T
75 39 B
75 40 H
75 41 H
75 42 B
75 43 H
75 44 B
75 45 N
75 46 B
75 47 N
75 48 H
75 49 N
75 50 N
76 1 N
76 2 H
76 3 N
76 4 T
76 5 T
76 6 N
76 7 N
76 8 N
76 9 N
76 10 H
76 11 N
76 12 H
76 13 T
76 14 H
76 15 N
76 16 N
76 17 H
76 18 N
76 19 B
76 20 H
76 21 N
76 22 N
76 23 B
76 24 B
76 25 N
76 26 B
76 27 T
76 28 T
76 29 T
76 30 N
76 31 N
76 32 N
76 33 N
76 34 H
76 35 N
76 36 H
76 37 H
76 38 T
76 39 N
76 40 T
76 41 H
76 42 N
76 43 N
76 44 T
76 45 B
76 46 B
76 47 H
76 48 N
76 49 H
76 50 N
77 1 N
77 2 H
77 3 B
77 4 N
77 5 N
77 6 N
77 7 H
77 8 N
77 9 H
77 10 H
77 11 N
77 12 H
77 13 N
77 14 N
77 15 H
77 16 N
77 17 N
77 18 B
77 19 H
77 20 B
77 21 H
77 22 H
77 23 T
77 24 N
77 25 H
77 26 H
77 27 T
77 28 T
77 29 B
77 30 N
77 31 H
77 32 N
77 33 N
77 34 T
77 35 N
77 36 T
77 37 H
77 38 N
77 39 B
77 40 N
77 41 N
77 42 H
77 43 B
77 44 N
77 45 N
77 46 N
77 47 N
77 48 N
77 49 N
77 50 N
78 1 N
78 2 N
78 3 N
78 4 B
78 5 N
78 6 N
78 7 N
78 8 N
78 9 N
78 10 N
78 11 N
78 12 N
78 13 N
78 14 N
78 15 T
78 16 H
78 17 N
78 18 H
78 19 T
78 20 H
78 21 H
78 22 B
78 23 H
78 24 N
78 25 B
78 26 B
78 27 T
78 28 N
78 29 H
78 30 N
78 31 B
78 32 H
78 33 N
78 34 H
78 35 T
78 36 N
78 37 T
78 38 N
78 39 N
78 40 N
78 41 B
78 42 H
78 43 N
78 44 N
78 45 N
78 46 N
78 47 B
78 48 N
78 49 B
78 50 H
79 1 H
79 2 N
79 3 N
79 4 T
79 5 N
79 6 N
79 7 B
79 8 N
79 9 N
79 10 N
79 11 H
79 12 T
79 13 B
79 14 N
79 15 T
79 16 N
79 17 N
79 18 T
79 19 B
79 20 H
79 21 T
79 22 N
79 23 B
79 24 H
79 25 N
79 26 N
79 27 N
79 28 N
79 29 T
79 30 H
79 31 H
79 32 H
79 33 H
79 34 H
79 35 N
79 36 B
79 37 N
79 38 N
79 39 B
79 40 H
79 41 N
79 42 N
79 43 H
79 44 T
79 45 N
79 46 N
79 47 B
79 48 N
79 49 N
79 50 H
80 1 N
80 2 N
80 3 H
80 4 H
80 5 H
80 6 N
80 7 T
80 8 T
80 9 H
80 10 T
80 11 T
80 12 H
80 13 N
80 14 N
80 15 B
80 16 N
80 17 H
80 18 N
80 19 B
80 20 T
80 21 T
80 22 N
80 23 B
80 24 H
80 25 H
80 26 H
80 27 N
80 28 N
80 29 N
80 30 N
80 31 N
80 32 B
80 33 B
80 34 N
80 35 B
80 36 H
80 37 B
80 38 N
80 39 B
80 40 N
80 41 N
80 42 N
80 43 T
80 44 N
80 45 T
80 46 N
80 47 N
80 48 H
80 49 N
80 50 N
81 1 T
81 2 H
81 3 T
81 4 N
81 5 N
81 6 H
81 7 T
81 8 N
81 9 N
81 10 H
81 11 H
81 12 N
81 13 H
81 14 H
81 15 T
81 16 T
81 17 N
81 18 N
81 19 T
81 20 N
81 21 N
81 22 H
81 23 N
81 24 N
81 25 B
81 26 B
81 27 B
81 28 H
81 29 T
81 30 N
81 31 B
81 32 B
81 33 B
81 34 N
81 35 N
81 36 H
81 37 N
81 38 H
81 39 H
81 40 T
81 41 B
81 42 T
81 43 N
81 44 B
81 45 H
81 46 N
81 47 N
81 48 T
81 49 N
81 50 N
82 1 N
82 2 N
82 3 N
82 4 B
82 5 N
82 6 H
82 7 T
82 8 N
82 9 N
82 10 N
82 11 H
82 12 B
82 13 N
82 14 N
82 15 N
82 16 N
82 17 N
82 18 N
82 19 N
82 20 H
82 21 T
82 22 T
82 23 N
82 24 N
82 25 N
82 26 H
82 27 N
82 28 B
82 29 N
82 30 T
82 31 H
82 32 N
82 33 H
82 34 N
82 35 T
82 36 H
82 37 T
82 38 N
82 39 N
82 40 N
82 41 B
82 42 B
82 43 H
82 44 N
82 45 N
82 46 B
82 47 H
82 48 H
82 49 T
82 50 H
83 1 N
83 2 N
83 3 N
83 4 N
83 5 N
83 6 T
83 7 B
83 8 N
83 9 H
83 10 N
83 11 B
83 12 N
83 13 N
83 14 H
83 15 N
83 16 T
83 17 N
83 18 H
83 19 H
83 20 N
83 21 N
83 22 N
83 23 H
83 24 H
83 25 N
83 26 N
83 27 N
83 28 N
83 29 T
83 30 H
83 31 B
83 32 B
83 33 N
83 34 N
83 35 T
83 36 B
83 37 N
83 38 N
83 39 T
83 40 T
83 41 H
83 42 T
83 43 N
83 44 N
83 45 T
83 46 N
83 47 N
83 48 B
83 49 H
83 50 B
84 1 T
84 2 B
84 3 N
84 4 T
84 5 N
84 6 N
84 7 N
84 8 T
84 9 H
84 10 N
84 11 N
84 12 N
84 13 N
84 14 N
84 15 T
84 16 T
84 17 N
84 18 N
84 19 H
84 20 B
84 21 N
84 22 N
84 23 N
84 24 H
84 25 T
84 26 H
84 27 T
84 28 H
84 29 N
84 30 T
84 31 N
84 32 N
84 33 N
84 34 N
84 35 T
84 36 H
84 37 B
84 38 N
84 39 N
84 40 B
84 41 H
84 42 T
84 43 H
84 44 H
84 45 N
84 46 N
84 47 N
84 48 T
84 49 N
84 50 B
85 1 B
85 2 B
85 3 T
85 4 H
85 5 N
85 6 T
85 7 N
85 8 H
85 9 H
85 10 T
85 11 N
85 12 N
85 13 N
85 14 B
85 15 T
85 16 H
85 17 T
85 18 B
85 19 N
85 20 B
85 21 T
85 22 B
85 23 B
85 24 N
85 25 B
85 26 N
85 27 N
85 28 N
85 29 H
85 30 N
85 31 H
85 32 N
85 33 T
85 34 H
85 35 B
85 36 N
85 37 N
85 38 T
85 39 N
85 40 H
85 41 N
85 42 T
85 43 B
85 44 N
85 45 N
85 46 N
85 47 H
85 48 T
85 49 N
85 50 T
86 1 H
86 2 N
86 3 H
86 4 T
86 5 N
86 6 B
86 7 N
86 8 H
86 9 H
86 10 T
86 11 N
86 12 B
86 13 T
86 14 N
86 15 N
86 16 B
86 17 N
86 18 H
86 19 H
86 20 H
86 21 T
86 22 B
86 23 B
86 24 B
86 25 T
86 26 H
86 27 N
86 28 N
86 29 N
86 30 H
86 31 T
86 32 N
86 33 N
86 34 N
86 35 N
86 36 H
86 37 T
86 38 T
86 39 H
86 40 N
86 41 N
86 42 T
86 43 B
86 44 N
86 45 N
86 46 H
86 47 N
86 48 H
86 49 N
86 50 H
87 1 H
87 2 B
87 3 T
87 4 H
87 5 H
87 6 N
87 7 N
87 8 N
87 9 N
87 10 N
87 11 H
87 12 N
87 13 T
87 14 N
87 15 N
87 16 N
87 17 T
87 18 N
87 19 B
87 20 N
87 21 T
87 22 N
87 23 T
87 24 B
87 25 N
87 26 N
87 27 T
87 28 H
87 29 N
87 30 T
87 31 H
87 32 T
87 33 N
87 34 N
87 35 H
87 36 N
87 37 B
87 38 T
87 39 B
87 40 B
87 41 N
87 42 N
87 43 T
87 44 B
87 45 N
87 46 T
87 47 H
87 48 T
87 49 N
87 50 T
88 1 N
88 2 T
88 3 N
88 4 H
88 5 N
88 6 N
88 7 N
88 8 N
88 9 N
88 10 N
88 11 H
88 12 H
88 13 H
88 14 N
88 15 N
88 16 N
88 17 H
88 18 N
88 19 N
88 20 N
88 21 N
88 22 N
88 23 N
88 24 T
88 25 T
88 26 N
88 27 H
88 28 N
88 29 T
88 30 N
88 31 H
88 32 N
88 33 N
88 34 N
88 35 B
88 36 H
88 37 H
88 38 T
88 39 H
88 40 N
88 41 N
88 42 N
88 43 N
88 44 N
88 45 N
88 46 N
88 47 N
88 48 H
88 49 H
88 50 N
89 1 N
89 2 H
89 3 T
89 4 B
89 5 H
89 6 T
89 7 N
89 8 N
89 9 N
89 10 H
89 11 T
89 12 T
89 13 H
89 14 B
89 15 N
89 16 N
89 17 B
89 18 N
89 19 N
89 20 N
89 21 N
89 22 N
89 23 T
89 24 N
89 25 H
89 26 N
89 27 N
89 28 H
89 29 H
89 30 N
89 31 H
89 32 N
89 33 B
89 34 T
89 35 N
89 36 H
89 37 T
89 38 H
89 39 N
89 40 N
89 41 N
89 42 H
89 43 B
89 44 T
89 45 B
89 46 N
89 47 N
89 48 H
89 49 N
89 50 B
90 1 H
90 2 T
90 3 N
90 4 T
90 5 N
90 6 T
90 7 H
90 8 T
90 9 N
90 10 H
90 11 N
90 12 N
90 13 H
90 14 N
90 15 N
90 16 H
90 17 H
90 18 N
90 19 N
90 20 N
90 21 N
90 22 N
90 23 T
90 24 T
90 25 N
90 26 H
90 27 N
90 28 N
90 29 T
90 30 N
90 31 H
90 32 N
90 33 H
90 34 T
90 35 H
90 36 H
90 37 T
90 38 T
90 39 B
90 40 N
90 41 N
90 42 N
90 43 N
90 44 N
90 45 N
90 46 H
90 47 N
90 48 N
90 49 N
90 50 N
91 1 N
91 2 H
91 3 H
91 4 N
91 5 T
91 6 N
91 7 H
91 8 N
91 9 N
91 10 N
91 11 H
91 12 T
91 13 T
91 14 H
91 15 B
91 16 N
91 17 B
91 18 T
91 19 N
91 20 N
91 21 N
91 22 N
91 23 H
91 24 H
91 25 T
91 26 H
91 27 N
91 28 N
91 29 T
91 30 T
91 31 T
91 32 H
91 33 T
91 34 N
91 35 H
91 36 B
91 37 H
91 38 T
91 39 N
91 40 T
91 41 H
91 42 N
91 43 N
91 44 N
91 45 B
91 46 N
91 47 H
91 48 B
91 49 B
91 50 N
92 1 N
92 2 T
92 3 B
92 4 T
92 5 N
92 6 N
92 7 N
92 8 N
92 9 N
92 10 T
92 11 T
92 12 N
92 13 T
92 14 T
92 15 T
92 16 T
92 17 H
92 18 T
92 19 T
92 20 H
92 21 T
92 22 H
92 23 N
92 24 H
92 25 N
92 26 N
92 27 N
92 28 T
92 29 B
92 30 T
92 31 T
92 32 N
92 33 T
92 34 H
92 35 H
92 36 N
92 37 N
92 38 H
92 39 T
92 40 T
92 41 T
92 42 N
92 43 T
92 44 N
92 45 T
92 46 N
92 47 N
92 48 H
92 49 H
92 50 N
93 1 N
93 2 B
93 3 N
93 4 H
93 5 T
93 6 N
93 7 N
93 8 T
93 9 N
93 10 T
93 11 N
93 12 H
93 13 N
93 14 H
93 15 N
93 16 H
93 17 T
93 18 T
93 19 N
93 20 N
93 21 B
93 22 N
93 23 N
93 24 B
93 25 T
93 26 H
93 27 N
93 28 N
93 29 T
93 30 T
93 31 N
93 32 H
93 33 N
93 34 N
93 35 B
93 36 T
93 37 B
93 38 T
93 39 N
93 40 N
93 41 T
93 42 T
93 43 B
93 44 N
93 45 T
93 46 H
93 47 T
93 48 T
93 49 H
93 50 T
94 1 T
94 2 H
94 3 N
94 4 N
94 5 H
94 6 N
94 7 N
94 8 H
94 9 N
94 10 H
94 11 N
94 12 H
94 13 H
94 14 T
