100 50
47 33 H
47 34 H
47 35 T
47 36 N
47 37 N
47 38 N
47 39 N
47 40 T
47 41 T
47 42 T
47 43 N
47 44 N
47 45 T
47 46 T
47 47 N
47 48 N
47 49 N
47 50 T
48 1 N
48 2 H
48 3 T
48 4 H
48 5 N
48 6 N
48 7 N
48 8 H
48 9 N
48 10 N
48 11 T
48 12 H
48 13 N
48 14 N
48 15 B
48 16 N
48 17 N
48 18 N
48 19 N
48 20 N
48 21 H
48 22 N
48 23 N
48 24 H
48 25 B
48 26 N
48 27 N
48 28 B
48 29 T
48 30 B
48 31 N
48 32 N
48 33 N
48 34 N
48 35 N
48 36 N
48 37 N
48 38 N
48 39 N
48 40 N
48 41 T
48 42 H
48 43 N
48 44 N
48 45 N
48 46 H
48 47 N
48 48 H
48 49 N
48 50 N
49 1 N
49 2 H
49 3 N
49 4 N
49 5 T
49 6 T
49 7 H
49 8 T
49 9 B
49 10 T
49 11 T
49 12 H
49 13 N
49 14 N
49 15 N
49 16 B
49 17 N
49 18 H
49 19 N
49 20 B
49 21 N
49 22 N
49 23 N
49 24 T
49 25 H
49 26 N
49 27 H
49 28 H
49 29 N
49 30 H
49 31 H
49 32 B
49 33 T
49 34 T
49 35 N
49 36 T
49 37 N
49 38 N
49 39 H
49 40 T
49 41 H
49 42 N
49 43 N
49 44 H
49 45 T
49 46 N
49 47 T
49 48 N
49 49 N
49 50 T
50 1 N
50 2 H
50 3 N
50 4 N
50 5 N
50 6 N
50 7 T
50 8 N
50 9 T
50 10 N
50 11 H
50 12 T
50 13 N
50 14 N
50 15 T
50 16 H
50 17 N
50 18 N
50 19 T
50 20 B
50 21 B
50 22 B
50 23 B
50 24 N
50 25 N
50 26 N
50 27 N
50 28 H
50 29 N
50 30 N
50 31 H
50 32 N
50 33 T
50 34 N
50 35 N
50 36 B
50 37 N
50 38 N
50 39 N
50 40 T
50 41 N
50 42 N
50 43 N
50 44 H
50 45 H
50 46 N
50 47 T
50 48 H
50 49 H
50 50 B
51 1 N
51 2 T
51 3 N
51 4 N
51 5 N
51 6 N
51 7 N
51 8 N
51 9 N
51 10 H
51 11 B
51 12 N
51 13 T
51 14 N
51 15 N
51 16 N
51 17 T
51 18 N
51 19 N
51 20 T
51 21 N
51 22 T
51 23 N
51 24 N
51 25 N
51 26 B
51 27 T
51 28 T
51 29 T
51 30 N
51 31 N
51 32 N
51 33 N
51 34 N
51 35 T
51 36 N
51 37 H
51 38 H
51 39 H
51 40 B
51 41 N
51 42 N
51 43 N
51 44 N
51 45 T
51 46 N
51 47 N
51 48 N
51 49 H
51 50 H
52 1 N
52 2 N
52 3 H
52 4 N
52 5 N
52 6 N
52 7 H
52 8 H
52 9 T
52 10 N
52 11 N
52 12 N
52 13 N
52 14 T
52 15 T
52 16 T
52 17 B
52 18 H
52 19 N
52 20 T
52 21 N
52 22 T
52 23 N
52 24 N
52 25 H
52 26 N
52 27 N
52 28 N
52 29 N
52 30 N
52 31 N
52 32 H
52 33 N
52 34 T
52 35 N
52 36 T
52 37 N
52 38 N
52 39 B
52 40 T
52 41 N
52 42 T
52 43 T
52 44 T
52 45 H
52 46 T
52 47 H
52 48 N
52 49 N
52 50 N
53 1 N
53 2 B
53 3 B
53 4 N
53 5 N
53 6 B
53 7 N
53 8 B
53 9 N
53 10 N
53 11 N
53 12 N
53 13 N
53 14 N
53 15 B
53 16 N
53 17 H
53 18 N
53 19 N
53 20 T
53 21 H
53 22 B
53 23 H
53 24 N
53 25 N
53 26 T
53 27 N
53 28 T
53 29 T
53 30 B
53 31 H
53 32 B
53 33 B
53 34 H
53 35 N
53 36 N
53 37 H
53 38 N
53 39 H
53 40 N
53 41 N
53 42 N
53 43 H
53 44 B
53 45 H
53 46 B
53 47 H
53 48 N
53 49 N
53 50 T
54 1 T
54 2 B
54 3 N
54 4 H
54 5 N
54 6 T
54 7 N
54 8 T
54 9 N
54 10 H
54 11 N
54 12 T
54 13 H
54 14 B
54 15 H
54 16 H
54 17 T
54 18 T
54 19 B
54 20 H
54 21 H
54 22 N
54 23 N
54 24 N
54 25 N
54 26 N
54 27 N
54 28 H
54 29 H
54 30 N
54 31 H
54 32 H
54 33 N
54 34 H
54 35 H
54 36 N
54 37 B
54 38 N
54 39 N
54 40 N
54 41 H
54 42 T
54 43 N
54 44 T
54 45 N
54 46 B
54 47 T
54 48 N
54 49 H
54 50 H
55 1 T
55 2 N
55 3 T
55 4 T
55 5 N
55 6 H
55 7 N
55 8 N
55 9 B
55 10 H
55 11 B
55 12 N
55 13 T
55 14 N
55 15 H
55 16 N
55 17 T
55 18 N
55 19 N
55 20 N
55 21 N
55 22 N
55 23 B
55 24 N
55 25 T
55 26 T
55 27 N
55 28 N
55 29 T
55 30 N
55 31 N
55 32 H
55 33 H
55 34 N
55 35 N
55 36 N
55 37 T
55 38 T
55 39 N
55 40 N
55 41 N
55 42 H
55 43 N
55 44 N
55 45 N
55 46 N
55 47 B
55 48 N
55 49 T
55 50 N
56 1 N
56 2 T
56 3 T
56 4 T
56 5 N
56 6 H
56 7 H
56 8 H
56 9 H
56 10 T
56 11 H
56 12 T
56 13 N
56 14 B
56 15 N
56 16 N
56 17 N
56 18 N
56 19 T
56 20 N
56 21 T
56 22 H
56 23 T
56 24 N
56 25 N
56 26 N
56 27 H
56 28 T
56 29 N
56 30 H
56 31 T
56 32 N
56 33 T
56 34 N
56 35 N
56 36 N
56 37 H
56 38 N
56 39 N
56 40 N
56 41 N
56 42 T
56 43 N
56 44 H
56 45 N
56 46 H
56 47 N
56 48 N
56 49 T
56 50 T
57 1 N
57 2 N
57 3 T
57 4 H
57 5 N
57 6 T
57 7 B
57 8 H
57 9 N
57 10 H
57 11 N
57 12 N
57 13 N
57 14 B
57 15 N
57 16 N
57 17 N
57 18 H
57 19 H
57 20 N
57 21 T
57 22 N
57 23 N
57 24 B
57 25 N
57 26 T
57 27 N
57 28 N
57 29 H
57 30 N
57 31 T
57 32 N
57 33 N
57 34 N
57 35 B
57 36 H
57 37 H
57 38 H
57 39 N
57 40 H
57 41 T
57 42 N
57 43 H
57 44 B
57 45 T
57 46 H
57 47 N
57 48 H
57 49 H
57 50 T
58 1 T
58 2 N
58 3 N
58 4 N
58 5 H
58 6 N
58 7 H
58 8 N
58 9 N
58 10 T
58 11 N
58 12 H
58 13 H
58 14 B
58 15 B
58 16 N
58 17 N
58 18 H
58 19 N
58 20 B
58 21 T
58 22 N
58 23 H
58 24 N
58 25 B
58 26 T
58 27 H
58 28 N
58 29 N
58 30 B
58 31 N
58 32 H
58 33 B
58 34 H
58 35 N
58 36 B
58 37 N
58 38 T
58 39 N
58 40 H
58 41 N
58 42 B
58 43 T
58 44 B
58 45 H
58 46 N
58 47 H
58 48 H
58 49 T
58 50 H
59 1 T
59 2 H
59 3 T
59 4 N
59 5 B
59 6 N
59 7 H
59 8 H
59 9 N
59 10 N
59 11 N
59 12 N
59 13 T
59 14 H
59 15 T
59 16 T
59 17 T
59 18 N
59 19 N
59 20 T
59 21 N
59 22 B
59 23 N
59 24 N
59 25 N
59 26 N
59 27 N
59 28 H
59 29 T
59 30 N
59 31 N
59 32 T
59 33 N
59 34 H
59 35 T
59 36 N
59 37 N
59 38 H
59 39 N
59 40 H
59 41 N
59 42 N
59 43 N
59 44 H
59 45 T
59 46 N
59 47 N
59 48 N
59 49 N
59 50 B
60 1 N
60 2 H
60 3 N
60 4 H
60 5 H
60 6 T
60 7 N
60 8 N
60 9 N
60 10 T
60 11 N
60 12 H
60 13 N
60 14 B
60 15 H
60 16 N
60 17 T
60 18 T
60 19 N
60 20 T
60 21 N
60 22 N
60 23 N
60 24 H
60 25 B
60 26 N
60 27 N
60 28 B
60 29 N
60 30 T
60 31 N
60 32 H
60 33 T
60 34 H
60 35 N
60 36 H
60 37 N
60 38 N
60 39 N
60 40 N
60 41 N
60 42 B
60 43 H
60 44 B
60 45 N
60 46 T
60 47 N
60 48 B
60 49 N
60 50 T
61 1 N
61 2 T
61 3 N
61 4 H
61 5 T
61 6 H
61 7 T
61 8 N
61 9 N
61 10 H
61 11 H
61 12 T
61 13 B
61 14 N
61 15 N
61 16 T
61 17 N
61 18 H
61 19 N
61 20 T
61 21 T
61 22 N
61 23 H
61 24 N
61 25 T
61 26 N
61 27 H
61 28 N
61 29 N
61 30 N
61 31 N
61 32 N
61 33 N
61 34 H
61 35 H
61 36 N
61 37 N
61 38 T
61 39 N
61 40 H
61 41 N
61 42 N
61 43 N
61 44 H
61 45 T
61 46 T
61 47 H
61 48 H
61 49 T
61 50 N
62 1 N
62 2 N
62 3 T
62 4 T
62 5 N
62 6 T
62 7 H
62 8 N
62 9 H
62 10 N
62 11 H
62 12 N
62 13 H
62 14 N
62 15 N
62 16 H
62 17 N
62 18 H
62 19 B
62 20 N
62 21 N
62 22 N
62 23 H
62 24 H
62 25 N
62 26 N
62 27 H
62 28 T
62 29 N
62 30 H
62 31 T
62 32 N
62 33 B
62 34 N
62 35 H
62 36 H
62 37 N
62 38 N
62 39 H
62 40 N
62 41 N
62 42 B
62 43 N
62 44 N
62 45 N
62 46 N
62 47 T
62 48 H
62 49 B
62 50 N
63 1 N
63 2 T
63 3 T
63 4 N
63 5 T
63 6 H
63 7 T
63 8 T
63 9 N
63 10 N
63 11 N
63 12 N
63 13 H
63 14 N
63 15 N
63 16 N
63 17 H
63 18 B
63 19 N
63 20 N
63 21 H
63 22 H
63 23 H
63 24 T
63 25 N
63 26 H
63 27 H
63 28 H
63 29 H
63 30 B
63 31 N
63 32 N
63 33 H
63 34 T
63 35 H
63 36 H
63 37 H
63 38 N
63 39 B
63 40 N
63 41 B
63 42 H
63 43 N
63 44 N
63 45 B
63 46 B
63 47 N
63 48 N
63 49 B
63 50 N
64 1 B
64 2 N
64 3 T
64 4 B
64 5 T
64 6 H
64 7 T
64 8 B
64 9 T
64 10 T
64 11 T
64 12 N
64 13 H
64 14 H
64 15 N
64 16 H
64 17 N
64 18 T
64 19 N
64 20 T
64 21 H
64 22 H
64 23 N
64 24 H
64 25 H
64 26 N
64 27 N
64 28 B
64 29 N
64 30 H
64 31 N
64 32 N
64 33 N
64 34 B
64 35 N
64 36 B
64 37 T
64 38 T
64 39 N
64 40 N
64 41 H
64 42 N
64 43 N
64 44 N
64 45 H
64 46 H
64 47 H
64 48 N
64 49 H
64 50 H
65 1 N
65 2 N
65 3 N
65 4 T
65 5 T
65 6 H
65 7 N
65 8 B
65 9 T
65 10 H
65 11 T
65 12 N
65 13 N
65 14 B
65 15 N
65 16 B
65 17 H
65 18 N
65 19 H
65 20 B
65 21 H
65 22 N
65 23 B
65 24 T
65 25 N
65 26 N
65 27 B
65 28 N
65 29 N
65 30 N
65 31 T
65 32 N
65 33 N
65 34 B
65 35 N
65 36 H
65 37 T
65 38 N
65 39 N
65 40 H
65 41 N
65 42 H
65 43 N
65 44 N
65 45 N
65 46 N
65 47 B
65 48 T
65 49 N
65 50 B
66 1 T
66 2 B
66 3 H
66 4 T
66 5 H
66 6 H
66 7 N
66 8 T
66 9 N
66 10 N
66 11 H
66 12 T
66 13 N
66 14 N
66 15 H
66 16 H
66 17 T
66 18 N
66 19 N
66 20 B
66 21 T
66 22 N
66 23 N
66 24 T
66 25 N
66 26 N
66 27 N
66 28 H
66 29 B
66 30 T
66 31 H
66 32 H
66 33 N
66 34 H
66 35 H
66 36 T
66 37 N
66 38 N
66 39 N
66 40 N
66 41 N
66 42 N
66 43 T
66 44 H
66 45 N
66 46 N
66 47 T
66 48 N
66 49 T
66 50 N
67 1 N
67 2 T
67 3 T
67 4 T
67 5 N
67 6 H
67 7 N
67 8 B
67 9 N
67 10 B
67 11 H
67 12 N
67 13 T
67 14 B
67 15 N
67 16 N
67 17 N
67 18 T
67 19 H
67 20 N
67 21 N
67 22 N
67 23 B
67 24 B
67 25 N
67 26 N
67 27 N
67 28 B
67 29 T
67 30 N
67 31 T
67 32 N
67 33 H
67 34 N
67 35 N
67 36 H
67 37 B
67 38 N
67 39 N
67 40 H
67 41 H
67 42 H
67 43 N
67 44 N
67 45 B
67 46 N
67 47 N
67 48 N
67 49 N
67 50 T
68 1 T
68 2 N
68 3 N
68 4 T
68 5 N
68 6 N
68 7 T
68 8 H
68 9 N
68 10 H
68 11 N
68 12 H
68 13 N
68 14 N
68 15 H
68 16 N
68 17 N
68 18 N
68 19 N
68 20 B
68 21 T
68 22 N
68 23 B
68 24 H
68 25 H
68 26 N
68 27 N
68 28 H
68 29 H
68 30 N
68 31 T
68 32 N
68 33 N
68 34 N
68 35 H
68 36 T
68 37 H
68 38 T
68 39 T
68 40 N
68 41 H
68 42 N
68 43 N
68 44 N
68 45 T
68 46 N
68 47 N
68 48 H
68 49 B
68 50 N
69 1 N
69 2 T
69 3 H
69 4 N
69 5 N
69 6 N
69 7 B
69 8 B
69 9 H
69 10 N
69 11 N
69 12 N
69 13 N
69 14 N
69 15 N
69 16 N
69 17 T
69 18 N
69 19 H
69 20 T
69 21 H
69 22 N
69 23 N
69 24 T
69 25 N
69 26 T
69 27 N
69 28 T
69 29 H
69 30 T
69 31 T
69 32 N
69 33 N
69 34 T
69 35 N
69 36 B
69 37 H
69 38 H
69 39 B
69 40 N
69 41 N
69 42 N
69 43 H
69 44 N
69 45 T
69 46 N
69 47 T
69 48 H
69 49 H
69 50 N
70 1 H
70 2 N
70 3 N
70 4 N
70 5 T
70 6 H
70 7 B
70 8 N
70 9 N
70 10 N
70 11 N
70 12 N
70 13 N
70 14 B
70 15 N
70 16 T
70 17 N
70 18 H
70 19 N
70 20 N
70 21 B
70 22 H
70 23 H
70 24 H
70 25 T
70 26 N
70 27 B
70 28 B
70 29 N
70 30 N
70 31 N
70 32 B
70 33 N
70 34 T
70 35 N
70 36 H
70 37 T
70 38 N
70 39 H
70 40 N
70 41 B
70 42 N
70 43 N
70 44 N
70 45 H
70 46 N
70 47 H
70 48 T
70 49 N
70 50 T
71 1 H
71 2 H
71 3 T
71 4 H
71 5 B
71 6 N
71 7 N
71 8 N
71 9 B
71 10 H
71 11 N
71 12 N
71 13 N
71 14 N
71 15 N
71 16 N
71 17 T
71 18 H
71 19 N
71 20 N
71 21 N
71 22 N
71 23 N
71 24 N
71 25 N
71 26 N
71 27 N
71 28 N
71 29 T
71 30 T
71 31 T
71 32 H
71 33 H
71 34 N
71 35 N
71 36 N
71 37 N
71 38 N
71 39 N
71 40 N
71 41 N
71 42 H
71 43 B
71 44 B
71 45 B
71 46 T
71 47 N
71 48 H
71 49 H
71 50 N
72 1 T
72 2 N
72 3 H
72 4 T
72 5 H
72 6 B
72 7 N
72 8 T
72 9 N
72 10 N
72 11 N
72 12 H
72 13 N
72 14 B
72 15 H
72 16 H
72 17 H
72 18 H
72 19 N
72 20 N
72 21 T
72 22 H
72 23 H
72 24 N
72 25 N
72 26 T
72 27 N
72 28 N
72 29 N
72 30 N
72 31 T
72 32 T
72 33 B
72 34 H
72 35 N
72 36 H
72 37 T
72 38 T
72 39 T
72 40 N
72 41 H
72 42 H
72 43 T
72 44 T
72 45 T
72 46 N
72 47 T
72 48 H
72 49 T
72 50 H
73 1 B
73 2 H
73 3 N
73 4 H
73 5 N
73 6 H
73 7 N
73 8 N
73 9 N
73 10 N
73 11 H
73 12 T
73 13 T
73 14 N
73 15 N
73 16 B
73 17 H
73 18 T
73 19 N
73 20 N
73 21 B
73 22 N
73 23 N
73 24 B
73 25 T
73 26 N
73 27 N
73 28 B
73 29 N
73 30 H
73 31 H
73 32 N
73 33 T
73 34 N
73 35 N
73 36 N
73 37 T
73 38 T
73 39 N
73 40 N
73 41 H
73 42 N
73 43 T
73 44 N
73 45 N
73 46 H
73 47 T
73 48 H
73 49 N
73 50 N
74 1 T
74 2 N
74 3 H
74 4 N
74 5 H
74 6 N
74 7 H
74 8 N
74 9 T
74 10 N
74 11 H
74 12 H
74 13 N
74 14 N
74 15 N
74 16 T
74 17 N
74 18 T
74 19 T
74 20 H
74 21 N
74 22 N
74 23 N
74 24 N
74 25 N
74 26 B
74 27 H
74 28 T
74 29 N
74 30 N
74 31 N
74 32 H
74 33 N
74 34 N
74 35 H
74 36 H
74 37 H
74 38 H
74 39 N
74 40 B
74 41 N
74 42 H
74 43 T
74 44 H
74 45 T
74 46 N
74 47 B
74 48 N
74 49 T
74 50 N
75 1 T
75 2 N
75 3 T
75 4 N
75 5 T
75 6 N
75 7 N
75 8 T
75 9 H
75 10 N
75 11 T
75 12 T
75 13 N
75 14 N
75 15 N
75 16 N
75 17 N
75 18 N
75 19 H
75 20 N
75 21 N
75 22 B
75 23 N
75 24 H
75 25 T
75 26 N
75 27 N
75 28 T
75 29 N
75 30 B
75 31 H
75 32 H
75 33 N
75 34 H
75 35 H
75 36 N
75 37 N
75 38 H
75 39 N
75 40 T
75 41 N
75 42 N
75 43 N
75 44 B
75 45 N
75 46 N
75 47 H
75 48 N
75 49 N
75 50 N
76 1 N
76 2 H
76 3 H
76 4 T
76 5 H
76 6 T
76 7 T
76 8 H
76 9 H
76 10 N
76 11 N
76 12 N
76 13 T
76 14 T
76 15 T
76 16 T
76 17 B
76 18 N
76 19 H
76 20 N
76 21 T
76 22 B
76 23 H
76 24 N
76 25 N
76 26 N
76 27 T
76 28 T
76 29 H
76 30 N
76 31 H
76 32 B
76 33 N
76 34 H
76 35 B
76 36 N
76 37 N
76 38 B
76 39 N
76 40 N
76 41 N
76 42 N
76 43 B
76 44 T
76 45 T
76 46 B
76 47 T
76 48 H
76 49 H
76 50 H
77 1 T
77 2 T
77 3 N
77 4 T
77 5 B
77 6 H
77 7 T
77 8 N
77 9 N
77 10 T
77 11 N
77 12 N
77 13 H
77 14 N
77 15 N
77 16 B
77 17 N
77 18 H
77 19 N
77 20 N
77 21 T
77 22 B
77 23 H
77 24 H
77 25 B
77 26 H
77 27 H
77 28 T
77 29 T
77 30 N
77 31 T
77 32 T
77 33 T
77 34 N
77 35 N
77 36 N
77 37 T
77 38 N
77 39 H
77 40 N
77 41 H
77 42 N
77 43 T
77 44 H
77 45 N
77 46 B
77 47 H
77 48 N
77 49 T
77 50 B
78 1 T
78 2 N
78 3 T
78 4 N
78 5 H
78 6 B
78 7 N
78 8 T
78 9 N
78 10 N
78 11 B
78 12 T
78 13 B
78 14 N
78 15 N
78 16 H
78 17 H
78 18 N
78 19 N
78 20 N
78 21 T
78 22 T
78 23 T
78 24 N
78 25 T
78 26 H
78 27 H
78 28 H
78 29 N
78 30 B
78 31 N
78 32 B
78 33 T
78 34 N
78 35 T
78 36 B
78 37 B
78 38 T
78 39 H
78 40 N
78 41 B
78 42 B
78 43 H
78 44 N
78 45 N
78 46 N
78 47 T
78 48 N
78 49 N
78 50 N
79 1 N
79 2 N
79 3 T
79 4 B
79 5 B
79 6 T
79 7 H
79 8 N
79 9 N
79 10 N
79 11 H
79 12 B
79 13 T
79 14 T
79 15 H
79 16 H
79 17 T
79 18 N
79 19 H
79 20 N
79 21 T
79 22 H
79 23 N
79 24 H
79 25 N
79 26 N
79 27 H
79 28 T
79 29 H
79 30 N
79 31 T
79 32 N
79 33 H
79 34 N
79 35 T
79 36 H
79 37 T
79 38 T
79 39 N
79 40 H
79 41 B
79 42 N
79 43 H
79 44 B
79 45 T
79 46 N
79 47 N
79 48 H
79 49 N
79 50 N
80 1 B
80 2 H
80 3 N
80 4 B
80 5 N
80 6 T
80 7 N
80 8 N
80 9 N
80 10 N
80 11 N
80 12 N
80 13 T
80 14 T
80 15 N
80 16 H
80 17 B
80 18 H
80 19 H
80 20 N
80 21 H
80 22 N
80 23 T
80 24 N
80 25 N
80 26 N
80 27 T
80 28 H
80 29 B
80 30 T
80 31 N
80 32 N
80 33 N
80 34 T
80 35 N
80 36 N
80 37 N
80 38 N
80 39 H
80 40 N
80 41 T
80 42 T
80 43 N
80 44 H
80 45 B
80 46 N
80 47 N
80 48 B
80 49 H
80 50 N
81 1 N
81 2 T
81 3 N
81 4 H
81 5 N
81 6 N
81 7 H
81 8 T
81 9 H
81 10 N
81 11 N
81 12 B
81 13 N
81 14 N
81 15 N
81 16 N
81 17 N
81 18 N
81 19 B
81 20 N
81 21 N
81 22 N
81 23 N
81 24 N
81 25 T
81 26 H
81 27 T
81 28 T
81 29 N
81 30 H
81 31 H
81 32 H
81 33 H
81 34 N
81 35 B
81 36 T
81 37 N
81 38 N
81 39 H
81 40 T
81 41 H
81 42 N
81 43 B
81 44 N
81 45 H
81 46 T
81 47 T
81 48 N
81 49 N
81 50 H
82 1 N
82 2 T
82 3 H
82 4 B
82 5 N
82 6 B
82 7 T
82 8 N
82 9 N
82 10 N
82 11 T
82 12 H
82 13 N
82 14 N
82 15 N
82 16 N
82 17 N
82 18 H
82 19 N
82 20 N
82 21 N
82 22 T
82 23 B
82 24 H
82 25 T
82 26 T
82 27 T
82 28 N
82 29 B
82 30 N
82 31 H
82 32 H
82 33 N
82 34 N
82 35 H
82 36 N
82 37 H
82 38 B
82 39 T
82 40 N
82 41 T
82 42 N
82 43 B
82 44 N
82 45 N
82 46 B
82 47 N
82 48 N
82 49 T
82 50 T
83 1 H
83 2 N
83 3 N
83 4 N
83 5 T
83 6 H
83 7 B
83 8 B
83 9 N
83 10 H
83 11 T
83 12 N
83 13 T
83 14 T
83 15 T
83 16 H
83 17 B
83 18 H
83 19 H
83 20 N
83 21 H
83 22 T
83 23 T
83 24 N
83 25 T
83 26 N
83 27 H
83 28 T
83 29 H
83 30 N
83 31 B
83 32 H
83 33 H
83 34 T
83 35 T
83 36 T
83 37 T
83 38 N
83 39 N
83 40 H
83 41 N
83 42 H
83 43 T
83 44 H
83 45 N
83 46 B
83 47 N
83 48 N
83 49 N
83 50 N
84 1 N
84 2 H
84 3 H
84 4 N
84 5 N
84 6 H
84 7 B
84 8 T
84 9 N
84 10 N
84 11 N
84 12 N
84 13 N
84 14 N
84 15 N
84 16 N
84 17 T
84 18 N
84 19 B
84 20 N
84 21 N
84 22 T
84 23 H
84 24 N
84 25 N
84 26 T
84 27 N
84 28 N
84 29 N
84 30 B
84 31 N
84 32 N
84 33 N
84 34 N
84 35 N
84 36 N
84 37 B
84 38 N
84 39 H
84 40 N
84 41 N
84 42 T
84 43 H
84 44 N
84 45 N
84 46 N
84 47 N
84 48 N
84 49 N
84 50 N
85 1 B
85 2 H
85 3 T
85 4 N
85 5 H
85 6 N
85 7 B
85 8 H
85 9 N
85 10 N
85 11 H
85 12 T
85 13 N
85 14 T
85 15 B
85 16 T
85 17 B
85 18 N
85 19 N
85 20 N
85 21 N
85 22 T
85 23 T
85 24 N
85 25 N
85 26 N
85 27 N
85 28 T
85 29 H
85 30 N
85 31 H
85 32 T
85 33 N
85 34 H
85 35 N
85 36 H
85 37 T
85 38 N
85 39 N
85 40 H
85 41 N
85 42 H
85 43 N
85 44 N
85 45 T
85 46 N
85 47 T
85 48 H
85 49 N
85 50 N
86 1 H
86 2 N
86 3 T
86 4 H
86 5 N
86 6 H
86 7 N
86 8 N
86 9 N
86 10 H
86 11 N
86 12 H
86 13 N
86 14 H
86 15 N
86 16 N
86 17 N
86 18 H
86 19 B
86 20 N
86 21 N
86 22 T
86 23 B
86 24 H
86 25 B
86 26 N
86 27 T
86 28 N
86 29 T
86 30 N
86 31 N
86 32 H
86 33 N
86 34 T
86 35 T
86 36 H
86 37 N
86 38 T
86 39 N
86 40 N
86 41 N
86 42 T
86 43 T
86 44 N
86 45 N
86 46 T
86 47 H
86 48 N
86 49 N
86 50 N
87 1 N
87 2 N
87 3 N
87 4 N
87 5 N
87 6 T
87 7 N
87 8 N
87 9 N
87 10 B
87 11 N
87 12 N
87 13 T
87 14 N
87 15 T
87 16 N
87 17 N
87 18 N
87 19 N
87 20 H
87 21 B
87 22 N
87 23 N
87 24 N
87 25 T
87 26 H
87 27 N
87 28 H
87 29 H
87 30 N
87 31 N
87 32 N
87 33 N
87 34 N
87 35 T
87 36 B
87 37 N
87 38 H
87 39 N
87 40 N
87 41 N
87 42 T
87 43 T
87 44 N
87 45 N
87 46 N
87 47 T
87 48 T
87 49 H
87 50 T
88 1 T
88 2 N
88 3 N
88 4 N
88 5 N
88 6 H
88 7 N
88 8 H
88 9 N
88 10 H
88 11 T
88 12 N
88 13 N
88 14 N
88 15 T
88 16 T
88 17 H
88 18 H
88 19 H
88 20 N
88 21 T
88 22 H
88 23 T
88 24 H
88 25 T
88 26 N
88 27 N
88 28 N
88 29 N
88 30 H
88 31 N
88 32 T
88 33 H
88 34 N
88 35 H
88 36 N
88 37 N
88 38 N
88 39 N
88 40 N
88 41 N
88 42 N
88 43 N
88 44 T
88 45 H
88 46 N
88 47 H
88 48 N
88 49 N
88 50 N
89 1 N
89 2 N
89 3 N
89 4 H
89 5 N
89 6 T
89 7 T
89 8 N
89 9 T
89 10 T
89 11 H
89 12 N
89 13 N
89 14 N
89 15 N
89 16 H
89 17 T
89 18 H
89 19 N
89 20 T
89 21 N
89 22 H
89 23 N
89 24 N
89 25 H
89 26 N
89 27 N
89 28 N
89 29 N
89 30 N
89 31 N
89 32 H
89 33 T
89 34 N
89 35 N
89 36 N
89 37 T
89 38 N
89 39 N
89 40 B
89 41 N
89 42 N
89 43 N
89 44 N
89 45 N
89 46 H
89 47 N
89 48 N
89 49 N
89 50 N
90 1 T
90 2 N
90 3 T
90 4 H
90 5 B
90 6 N
90 7 B
90 8 N
90 9 N
90 10 N
90 11 B
90 12 N
90 13 N
90 14 T
90 15 T
90 16 N
90 17 N
90 18 T
90 19 N
90 20 H
90 21 H
90 22 H
90 23 N
90 24 T
90 25 N
90 26 H
90 27 H
90 28 T
90 29 H
90 30 H
90 31 N
90 32 B
90 33 T
90 34 B
90 35 N
90 36 N
90 37 N
90 38 T
90 39 N
90 40 N
90 41 B
90 42 T
90 43 B
90 44 N
90 45 H
90 46 H
90 47 N
90 48 N
90 49 N
90 50 N
91 1 N
91 2 N
91 3 N
91 4 N
91 5 N
91 6 N
91 7 T
91 8 N
91 9 T
91 10 N
91 11 H
91 12 N
91 13 B
91 14 N
91 15 T
91 16 N
91 17 T
91 18 B
91 19 H
91 20 H
91 21 N
91 22 H
91 23 N
91 24 H
91 25 N
91 26 T
91 27 N
91 28 N
91 29 H
91 30 N
91 31 T
91 32 T
91 33 B
91 34 N
91 35 H
91 36 B
91 37 H
91 38 B
91 39 N
91 40 H
91 41 N
91 42 N
91 43 B
91 44 N
91 45 B
91 46 H
91 47 B
91 48 N
91 49 H
91 50 T
92 1 B
92 2 T
92 3 N
92 4 N
92 5 H
92 6 T
92 7 T
92 8 B
92 9 T
92 10 B
92 11 N
92 12 N
92 13 N
92 14 N
92 15 T
92 16 N
92 17 N
92 18 N
92 19 N
92 20 N
92 21 N
92 22 N
92 23 N
92 24 T
92 25 T
92 26 B
92 27 N
92 28 N
92 29 N
92 30 T
92 31 H
92 32 T
92 33 T
92 34 B
92 35 T
92 36 N
92 37 N
92 38 N
92 39 N
92 40 N
92 41 N
92 42 T
92 43 N
92 44 N
92 45 T
92 46 T
92 47 H
92 48 N
92 49 N
92 50 T
93 1 N
93 2 N
93 3 N
93 4 H
93 5 H
93 6 N
93 7 T
93 8 N
93 9 B
93 10 B
93 11 N
93 12 H
93 13 N
93 14 H
93 15 T
93 16 T
93 17 T
93 18 H
93 19 H
93 20 H
93 21 H
93 22 N
93 23 T
93 24 T
93 25 N
93 26 N
93 27 T
93 28 B
93 29 N
93 30 N
93 31 H
93 32 N
93 33 H
93 34 T
93 35 N
93 36 T
93 37 T
93 38 B
93 39 B
93 40 H
93 41 N
93 42 T
93 43 N
93 44 H
93 45 N
93 46 N
93 47 N
93 48 T
93 49 H
93 50 T
94 1 N
94 2 B
94 3 T
94 4 H
94 5 B
94 6 N
94 7 T
94 8 N
94 9 B
94 10 N
94 11 H
94 12 N
94 13 H
94 14 B
